Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sports,Business,26/10/04 savabeel compared to dubai millennium the man who say,"26/10/04 Savabeel Compared To Dubai Millennium The man who says he didn #39;t have a pair of shoes until he was 12 is now fielding offers in the millions for a horse he compares to the late Dubai Millennium, the best in the world a few years ago"
Sci/Tech,Business,sony samsung swap patent sony corp and samsung electronics co,"Sony, Samsung Swap Patents Sony Corp"
Sci/Tech,Business,appeal court fault oracle in shareholder suit judge send case,"Appeals court faults Oracle in shareholder suit Judges send case back to lower court to sort out allegations of improper bookkeeping and ""suspicious"" stock sales"
World,Sci/Tech,men woman more different than thought chicago beyond the tired,"Men, Women More Different Than Thought CHICAGO - Beyond the tired cliches and sperm-and-egg basics taught in grade school science class, researchers are discovering that men and women are even more different than anyone realized"
World,Business,silence the loose cannon the u presidential election is finally,Silence the loose cannons The US presidential election is finally over! Now the hard part begins
World,Business,stock sink on coke s gloomy forecast new york stock,Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co
Sci/Tech,World,dare you fight the possessed tomato quirky stick-figure kingdom of,"Dare you fight the possessed tomatoes? Quirky, stick-figure ""Kingdom of Loathing"" shows continued promise of independent game-writing"
World,Sci/Tech,plant a tree at easter urge nobel laureate world to,Plant a tree at Easter urges Nobel laureate world to plant trees at Easter as a symbol of renewal and to protect the planet
Business,Sci/Tech,adobe update raw plug-in with digital negative format adobe ha,Adobe updates RAW plug-in with digital negative format Adobe has updated Photoshop #39;s support for digital cameras #39; RAW image formats
World,Sports,sherlock is bicycling across australia perth australia a former british,"'Sherlock' Is Bicycling Across Australia PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country"
World,Sports,tennis night final for au open the centenary australian open,Tennis: Night final for Aus Open The centenary Australian Open will be the first Grand Slam event to stage its final at night
Sci/Tech,Business,intel drop price on computer chip san francisco intel corp,Intel drops prices on computer chips SAN FRANCISCO - Intel Corp
World,Sports,39 somebody please save my dad 39 nick du toit,#39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him
World,Business,mich elephant get therapy for arthritis royal oak mich like,Mich
Sci/Tech,Business,contradiction in term how to make beer it s been,Contradiction in Terms : How to make beer It's been around for thousands of years
World,Sports,colt lead pat early in third quarter foxboro mass peyton,"Colts Lead Pats Early in Third Quarter FOXBORO, Mass"
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government
Sci/Tech,World,chirac europe can do more in science race ap ap,Chirac: Europe Can Do More in Science Race (AP) AP - A European laboratory that was the birthplace of the World Wide Web and home of Nobel prize-winning developments in understanding the origins of the universe celebrated its 50th birthday Tuesday
Business,Sci/Tech,on tv from the internet san mateo calif the promise,"On TV -- from the Internet  SAN MATEO, Calif"
Sci/Tech,World,locust encroach on west african rice-growing area reuters reuters west,"Locusts Encroach on West African Rice-Growing Area (Reuters) Reuters - West Africa's worst locust plague for 15\years has encroached on one of the region's largest\rice-growing areas, authorities in Mali said on Friday"
World,Sci/Tech,week s delay for delta launcher boeing s new heavy-lift,Week's delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight
World,Business,fcc proposes 1.2m indecency fine for fox washington federal regulator,FCC Proposes \$1
Business,Sci/Tech,vz wireless slam national 411 directory washington verizon wireless the,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal"
Business,Sci/Tech,siemens in 2.69bn deal with bbc german industrial giant siemens,Siemens in 2
Business,Sci/Tech,vz wireless slam national 411 directory washington verizon wireless the,"VZ Wireless Slams National 411 Directory WASHINGTON -- Verizon Wireless, the nation #39;s largest wireless carrier, clashed with other cellular carriers on Tuesday, telling a US Senate committee that a proposal for a national wireless telephone directory is a  quot;terrible idea quot; and that the proposal"
Business,Sports,mall setting curfew for unchaperoned teen columbus ohio it s,"Malls setting curfews for unchaperoned teens COLUMBUS, Ohio -- It's 10 on a Friday night, and all 15-year-old Sylvia Fallon wants is to hang out with her friends at the mall"
Sci/Tech,Business,"card fraud unit net 36,000 card in it first two","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m"
Sci/Tech,World,hurricane center 39 s projection on charley not far off,"Hurricane center #39;s projection on Charley not far off, data show FORT LAUDERDALE, Fla"
Business,Sci/Tech,study 400k fewer tech job since 2001 the u information,"Study: 400K Fewer Tech Jobs Since 2001 The US information tech sector lost 403,300 jobs between March 2001 and this past April, and the market for tech workers remains bleak, according to a new report"
Sci/Tech,World,serial hiv assault verdict expected mon ap ap a verdict,Serial HIV Assault Verdict Expected Mon
Sci/Tech,Business,tivo loss widens san francisco cbs.mw tivo said it second-quarter,TiVo loss widens SAN FRANCISCO (CBS
World,Sci/Tech,cellphone industry hit snag a it woos untapped market the,Cellphone Industry Hits Snag as It Woos Untapped Market The mobile phone industry is turning its attention to the last untapped demographic - people over 65
Sci/Tech,Business,global sale of mobile phone hit record level paris global,"Global sales of mobile phones hit record levels PARIS Global cellphone sales rose to record levels in the second quarter as Nokia clawed back some of its lost market share, according to figures released Thursday"
Business,Sci/Tech,bill gate is the richest for 11 year successively bill,"Bill Gates is the richest for 11 years successively Bill Gates, the founder of Microsoft, still remains the richest person in the USA, according to Forbes Magazine"
World,Sci/Tech,breast scan fail in some woman some woman with breast,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts"
Business,Sports,sign off then sign in g michael caggiano jr lie,"Sign off, then sign in  G"
Business,Sports,bank seek court ruling over f1 three bank go to,Banks seek court ruling over F1 Three banks go to the High Court in London seeking a ruling which could lead to Bernie Ecclestone losing control of Formula One racing
Sports,Business,city series-ly wounded with the yank out of the world,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies"
Business,World,oil price down a iraq fear ease the price of,Oil price down as Iraq fears ease The price of oil has fallen as fears about interruptions to supplies being pumped out of Iraq eased slightly
World,Sports,greek weightlifter awaits verdict greek weightlifter leonidas sampanis will find,Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal
Business,Sci/Tech,microsoft to hire hundred in india microsoft on tuesday announced,Microsoft to hire hundreds in India Microsoft on Tuesday announced its decision to localise Windows and Office software in 14 Indian languages over the next 12 months and that the company would hire  #39;hundreds #39; in India this year
Sci/Tech,Sports,ibm put grid to work at u.s open ibm will,IBM puts grids to work at U
Sci/Tech,Business,tivo loss widens san francisco cbs.mw tivo said it second-quarter,TiVo loss widens SAN FRANCISCO (CBS
World,Business,bbc must keep up bbc bos mark thompson say the,"BBC 'must keep up' BBC boss Mark Thompson says the corporation must keep up with change, after announcing nearly 3,000 job cuts"
Business,World,israel to close erez industrial zone before march israel would,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday"
Sci/Tech,Business,salesforce.com 2q profit up sharply software developer salesforce.com inc posted,Salesforce
World,Sports,term of endearment seems that the bush administration unlike previous,"Terms of Endearment   Seems that the Bush administration, unlike previous White Houses, is not necessarily averse to allowing its ambassadors to have second tours"
Sports,Sci/Tech,ramirez should be taking it to heart when it come,"Ramirez should be taking it to heart When it comes down to this, when it's worse than you could have possibly imagined, if you are any kind of ballplayer at all, you look within and ask yourself what you can do to make it better"
World,Sci/Tech,stability control system can save life ap ap stability control,"Stability Control Systems Can Save Lives (AP) AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry"
Business,World,investor weigh effect of oil price new york another rise,"Investors weigh effect of oil prices NEW YORK Another rise in oil prices is putting some pressure on stocks, which are mixed"
Business,Sci/Tech,company trademark right limited by u high court update1 the,"Company Trademark Rights Limited by US High Court (Update1) The US Supreme Court limited the scope of federal trademark protection, saying rival companies in some cases can use proprietary terms even when customers might be confused"
Sci/Tech,Business,ericsson selected by mtn south africa to supply 3g/wcdma network,"Ericsson Selected by MTN South Africa to Supply 3G/WCDMA Network STOCKHOLM, Sweden --(Business Wire)-- Dec"
Business,World,china argentina sign 5 cooperation document china and argentina signed,"China, Argentina sign 5 cooperation documents China and Argentina signed five agreements in Buenos Aires Tuesday that will allow them to expand cooperation in the areas of trade, space, education, tourism and railways"
Sci/Tech,World,thai minister say zoo 39 s illegal orangutan to be,"Thai minister says zoo #39;s illegal orangutans to be moved JAKARTA/BANGKOK (DPA): Thailand, under growing pressure to repatriate some 100 orangutans allegedly smuggled into the country from Indonesia, plans to shift the apes from a private zoo to a safe centre, probably in Chiang Mai, a minister said on Thursday"
Business,Sci/Tech,aol is said to plan 700 layoff america online the,"AOL Is Said to Plan 700 Layoffs America Online, the country #39;s leading Internet service, is preparing to lay off as many as 700 of its 13,000 employees in the United States, according to an executive knowledgeable about its plans"
Sci/Tech,Business,jamaican government to provide free internet access in poor jamaica,Jamaican Government to Provide Free Internet Access in Poor &lt;b&gt;
Sports,World,glory come amid empty seat and closed shutter here in,"Glory Comes Amid Empty Seats and Closed Shutters HERE in Old Europe, people install shutters outside their windows to keep out the heat, the pollution, the daylight, the noise"
World,Sci/Tech,hynix s 3q profit more than triple ap ap south,Hynix's 3Q Profit More Than Triples (AP) AP - South Korea's Hynix Semiconductor Inc
Business,Sci/Tech,yahoo ups ante for small business web giant yahoo is,Yahoo! Ups Ante for Small Businesses Web giant Yahoo! is gambling that price cuts on its domain name registration and Web hosting products will make it more competitive with discounters in the space -- which means that small businesses looking to move online get a sweeter deal through
Sci/Tech,Business,a u.s brain drain a drop in engineering degree combined,A U
Business,Sports,mining concern name outside manager sydney son of gwalia the,"Mining concern names outside managers SYDNEY Sons of Gwalia, the world #39;s leading supplier of tantalum, appointed outside managers on Monday after failing to reach agreement with creditors"
Business,Sci/Tech,webcrawler a9.com is cool now here something else thats off,webcrawler: A9
World,Business,sex toy find niche market in church-influenced philippine afp afp,"Sex toys find niche market in church-influenced Philippines (AFP) AFP - In this predominantly Roman Catholic country where prostitution is illegal and the church still wields considerable influence on the nation's morals, it is a brave person who goes into business selling sex toys"
Business,Sci/Tech,cisco system 1st-quarter earnings rise reuters reuters cisco system inc,Cisco Systems 1st-Quarter Earnings Rise (Reuters) Reuters - Cisco Systems Inc
Sci/Tech,Business,matsushita unveils dvd recorder eye higher share tokyo reuters panasonic,"Matsushita Unveils DVD Recorders, Eyes Higher Share  TOKYO (Reuters) - Panasonic brand products maker Matsushita  Electric Industrial unveiled five new DVD recorders on  Wednesday and said it was aiming to boost its share of the  domestic market to over 40 percent from around 35 percent"
Sports,World,don 39 t expect tiger to relinquish his top ranking,"Don #39;t expect Tiger to relinquish his top ranking without a fight They #39;re calling Ohio a  quot;battleground state, quot; one of the two or three places likely to decide November #39;s presidential election"
Business,World,stock dip on consumer income report news ap ap an,Stocks Dip on Consumer Income Report News (AP) AP - An unsettling report on consumer incomes set off a spate of profit-taking on Wall Street Monday as investors worried that a tepid economy would erode companies' third-quarter earnings
World,Business,same-sex divorce rule still hazy now that an ontario couple,"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their marriages"
World,Sports,39 somebody please save my dad 39 nick du toit,#39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him
Sci/Tech,Business,playstation 3 to arrive spring 2006 in japan nvidia ha,Playstation 3 to arrive spring 2006 In Japan NVIDIA HAS MADE A big noise about Playstation 3 deal but unfortunately you won #39;t see this console any time soon
Business,World,ireland 39 s national carrier seek govt aid ireland 39,Ireland #39;s National Carrier Seeks Govt
Sci/Tech,Business,cendant near deal to buy orbitz for 36 1.2 bln-source,Cendant Near Deal to Buy Orbitz for  #36;1
Business,Sci/Tech,bass moving headquarters to florida the bass angler sportsman society,BASS moving headquarters to Florida The Bass Anglers Sportsman Society is moving its headquarters to Central Florida
Sci/Tech,Business,microsoft and dell get air force pact microsoft corp on,Microsoft and Dell Get Air Force Pact Microsoft Corp
World,Sports,nobel peace prize winner give some credit to kansa catholic,Nobel Peace Prize winner gives some credit to Kansas Catholic &lt;b&gt;
World,Business,turkey eye 15 billion investment year ankara turkey is hoping,Turkey eyes \$15 billion investment years ANKARA: Turkey is hoping to attract \$15 billion of foreign investment between 2005 and 2007 through reforms designed to overhaul its economy and ease the country #39;s entry into
Business,Sci/Tech,cloud darken peoplesoft conference san francisco peoplesoft inc is trying,Clouds darken PeopleSoft conference SAN FRANCISCO -- PeopleSoft Inc
Business,Sci/Tech,fbi interview halliburton whistleblower bunnatine greenhouse chief contracting officer of,"FBI Interviews Halliburton Whistleblower Bunnatine Greenhouse, chief contracting officer of the Army Corps of Engineers, is seen in her official undated government photo"
World,Sports,colt lead pat early in third quarter foxboro mass peyton,"Colts Lead Pats Early in Third Quarter FOXBORO, Mass"
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41,Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc
World,Sports,legendary all-rounder miller dy keith miller arguably australia s greatest,"Legendary all-rounder Miller dies Keith Miller, arguably Australia's greatest  all-rounder in Test cricket, has died in Melbourne aged 84"
Sci/Tech,Business,internet ad revenue jump 40 percent internet advertising revenue jumped,"Internet Ad Revenues Jump 40 Percent Internet advertising revenues jumped 40 percent in the first half of this year, driven largely by the growing popularity of keyword ads tied to search results"
Sci/Tech,Business,amazon to buy chinese retailer joyo.com internet retailer amazon.com inc,Amazon to Buy Chinese Retailer Joyo
Sci/Tech,Business,this week in merger news this week saw three merger,This week in merger news This week saw three merger deals worth about \$60 billion--including one that ranks as the largest software merger in history
World,Business,stock close higher on brokerage earnings new york stock dashed,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve"
World,Sci/Tech,un deadlock defeat cloning ban the united nation ha shelved,UN deadlock defeats cloning ban The United Nations has shelved efforts to draft a treaty banning the cloning of human embryos in a setback for the Bush administration
World,Business,producer sue for ring profit hollywood producer saul zaentz sue,Producer sues for Rings profits Hollywood producer Saul Zaentz sues the producers of The Lord of the Rings for \$20m in royalties
Sci/Tech,Business,red hat replaces cfo charles peter jr is taking over,Red Hat replaces CFO Charles Peters Jr
Business,Sci/Tech,chip and pc stock mixed on warning semiconductor stock were,Chip and PC Stocks Mixed on Warnings Semiconductor stocks were mixed Tuesday after Advanced Micro Devices Inc
Business,Sci/Tech,rumour surround google browser the search giant google is rumoured,Rumours surround Google browser The search giant Google is rumoured to be working on its own web browser
World,Sports,men set for sizzling duel in 100 meter athens greece,"Men Set for Sizzling Duel in 100 Meters ATHENS, Greece - The preliminaries in the 100 meters were perhaps just a sample of what's to come Sunday, when a talented group of qualifiers - including Americans Shawn Crawford, Justin Gatlin and defending champion Maurice Greene - will try to turn their competition into the fastest show at the Athens Games"
World,Sports,test show james died of heart attack los angeles toxicology,"Tests Show James Died of Heart Attack LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday"
Sci/Tech,Sports,blame player not game it wa like nothing youd ever,"Blame player, not game It was like nothing youd ever exercised your thumbs to before"
World,Business,safety group closely echo rail industry document show that the,Safety Group Closely Echoes Rail Industry Documents show that the nation's most influential rail-safety group is tightly bound to the railroad industry
World,Sci/Tech,spear fiance to star in her new video new york,Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star
World,Sports,39 somebody please save my dad 39 nick du toit,#39;Somebody please save my dad #39; Nick du Toit #39;s wife and stepdaughter are distraught that there is nothing they can do to help him
Sci/Tech,Business,contradiction in term how to make beer it s been,Contradiction in Terms : How to make beer It's been around for thousands of years
Sci/Tech,Business,peoplesoft revise third-quarter profit oracle target add 2.6 million to,PeopleSoft revises third-quarter profit Oracle target adds \$2
World,Business,german investor confidence slumped in september berlin german investor confidence,"German investor confidence slumped in September BERLIN - German investor confidence dropped sharply in September, a key economic indicator released Tuesday showed amid concerns about the impact of high oil prices on consumer demand and the outlook for the global economy"
Business,World,israel to close erez industrial zone before march israel would,"Israel to close Erez industrial zone before March Israel would start liquidating the Erez industrial zone in the northern Gaza Strip before launching the first stage of the disengagement plan in March 2005,local newspaper Ha #39;aretz reported on Tuesday"
Business,World,final edition for a respected asian newsweekly hong kong the,"Final edition for a respected Asian newsweekly HONG KONG The Far Eastern Economic Review, an often incisive newsweekly for more than half a century, will become a monthly opinion magazine in December, and virtually all of its employees will lose their jobs, Dow Jones announced on Thursday"
World,Business,pricey drug trial turn up few new blockbuster the 500,"Pricey Drug Trials Turn Up Few New Blockbusters The \$500 billion drug industry is stumbling badly in its core business of finding new medicines, while aggressively marketing existing drugs"
World,Business,russian army bullying horrific the ritual of organised bullying in,"Russian army bullying 'horrific' The ritual of organised bullying in the Russian army is getting worse, an international rights group warns"
Business,World,eu increase pressure for right in myanmar eu foreign minister,EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct
Sci/Tech,Business,hyundai sign deal for china truck plant hyundai motor co,Hyundai signs deal for China truck plant Hyundai Motor Co
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp"
Business,World,aussie battle eu over cheese champagne ap the united state,"Aussies battle EU over cheese, champagne AP - The United States and Australia have prevailed in an interim ruling by World Trade Organisation (WTO) in a dispute over the protection given by the European Union to its regional goods such as Champagne wine and Feta cheese, trade officials said"
Business,Sci/Tech,aol push into internet shopping looking for new way to,"AOL pushes into Internet shopping Looking for new ways to boost its revenue, America Online is launching an online shopping service that won #39;t require an AOL account to access"
Sci/Tech,Sports,blame player not game it wa like nothing youd ever,"Blame player, not game It was like nothing youd ever exercised your thumbs to before"
World,Sports,cricket nz suffer franklin blow new zealand bowler james franklin,Cricket: NZ suffer Franklin blow New Zealand bowler James Franklin misses the first Test against Australia with  injury
World,Business,justice hear case on shipping wine usatoday.com usatoday.com state that,Justices hear cases on shipping wine (USATODAY
World,Sci/Tech,why 2004 wa the year of the blog a u,"Why 2004 was the year of the blog A US dictionary publisher declares ""blog"" as one of the words of the year"
Sports,Sci/Tech,another controversial man utd-arsenal game mount st helen 39 s,Another controversial Man Utd-Arsenal game Mount St
Business,Sports,fashionably late what do woman want luciano manganella the owner,"Fashionably late What do women want? Luciano Manganella, the owner of the trendy Boston women's boutique JasmineSola, has a pretty good idea"
Sci/Tech,World,promoting a shared vision a michael kaleko kept running into,"Promoting a Shared Vision As Michael Kaleko kept running into people who were getting older and having more vision problems, he realized he could do something about it"
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41,Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc
Sci/Tech,Business,playing with the trauma of war are game based on,Playing with the traumas of war Are games based on the Vietnam conflict making us immune to realities of history?
Business,World,vt sue over importing drug vermont s republican governor challenged,Vt
Business,Sci/Tech,flu shot shortage highlight u.s crisis washington reuters concerned health,Flu Shot Shortage Highlights U
Business,Sci/Tech,netflix tivo sign vod alliance netflix the online dvd rental,"Netflix, TiVo sign VoD alliance Netflix, the online DVD rental company, and TiVo yesterday said they will work together to deliver movies digitally down the wires, presumably specifically to the latter #39;s PVR equipment"
Business,Sci/Tech,where have all the people gone while medium and political,"Where have all the people gone? While media and political attention is on the threat of outsourcing, the reality is that outsourcing is a sideshow in a much larger event"
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project"
Business,Sci/Tech,judge geico can sue google overture over ad a federal,"Judge: Geico can sue Google, Overture over ads A federal judge in Virginia has ruled that a trademark infringement suit filed by the Government Employees Insurance Co"
World,Business,september retail sale up by 1.5 percent washington shopper got,September Retail Sales Up by 1
Business,Sci/Tech,"fastrak toll bridge discount end monday about 70,000 motorist signed","FasTrak Toll Bridge Discounts End Monday About 70,000 motorists signed up for FasTrak, the electronic toll collection system, since July 1, when tolls went up from \$2 to \$3"
World,Sci/Tech,spear fiance to star in her new video new york,Spears' Fiance to Star in Her New Video NEW YORK - Britney Spears' former backup dancer and current fiance Kevin Federline can add another title to his resume: co-star
World,Business,for many airline pilot the thrill is gone while pilot,"For Many Airline Pilots, the Thrill Is Gone While pilots still feel in command in the air, they increasingly are feeling slighted on the ground, as airlines extract salary and benefits concessions from them"
Business,Sports,brewer buyer expected to step out of the shadow monday,Brewers buyer expected to step out of the shadows Monday MILWAUKEE - Paul Attanasio says the story of his brother buying a baseball team is like a script straight out of Hollywood
Sci/Tech,Business,intel drop price on computer chip san francisco intel corp,Intel drops prices on computer chips SAN FRANCISCO - Intel Corp
Business,World,senate panel opposes overtime rule a senate committee voted yesterday,"Senate panel opposes overtime rules  A Senate committee voted yesterday to scuttle new rules that critics say would deny overtime pay to millions of workers, as Democrats won the latest round in their election-year bout with President Bush over the issue"
World,Sports,henman sail at the swiss indoors by mark ledsom basel,"Henman Sails at the Swiss Indoors &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Mark Ledsom&lt;/p&gt;&lt;p&gt; BASEL (Reuters) - Britain's world number four Tim Henmanwon his opening match at the Swiss Indoors tennis tournamentwith little difficulty on Wednesday, beating Frenchman AntonyDupuis 6-3, 6-4"
Business,World,heathrow refuellers to push ahead with strike plan aircraft refuellers,"Heathrow refuellers to push ahead with strike plans Aircraft refuellers at Heathrow Airport have vowed to push ahead with strike plans this weekend, potentially disrupting flights, after last-ditch pay talks collapsed, their union says"
Business,Sci/Tech,sec delay review for some firm security regulator gave more,"SEC Delays Reviews for Some Firms Securities regulators gave more than 2,000 public companies a brief reprieve from new rules requiring them to assess the strength of their financial safeguards"
Business,Sci/Tech,sbc link e-mail voice message fax sbc on monday announced,"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet"
Business,World,ahold to sell spain operation to permira ap ap the,"Ahold to Sell Spain Operations to Permira (AP) AP - The Dutch supermarket retailer Ahold, seeking to streamline global operations and reduce debt, said Sunday it will sell its holdings in Spain to Permira Funds for about  #36;849 million"
Sports,Business,inside info man utd share drop man united 39 s,INSIDE INFO: Man Utd shares drop MAN UNITED #39;S share price has fallen by just over 2
Sci/Tech,Sports,study posture found able to communicate fear a fight break,"Study: Posture found able to communicate fear A fight breaks out, and even though people at the far side of the crowd can #39;t see what #39;s going on, they are immediately on edge"
World,Sports,conn man 70 oldest to swim channel london a retired,Conn
World,Sports,henman sail at the swiss indoors by mark ledsom basel,"Henman Sails at the Swiss Indoors &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Mark Ledsom&lt;/p&gt;&lt;p&gt; BASEL (Reuters) - Britain's world number four Tim Henmanwon his opening match at the Swiss Indoors tennis tournamentwith little difficulty on Wednesday, beating Frenchman AntonyDupuis 6-3, 6-4"
World,Sci/Tech,bangkok animal trade talk open the rule controlling the trade,Bangkok animal trade talks open The rules controlling the trade in many at-risk wildlife species may change at a Bangkok meeting starting on Saturday
World,Business,asia to outperform this year lower growth seen in 2005,"Asia to outperform this year, lower growth seen in 2005: ADB (AFP) AFP - Developing Asia is set to outperform this year with higher-than-expected growth of 7"
Business,Sci/Tech,ross store profit plummet 40 percent ap ap discount retailer,Ross Stores Profit Plummets 40 Percent (AP) AP - Discount retailer Ross Stores Inc
Sci/Tech,Business,microsoft and dell get air force pact microsoft corp on,Microsoft and Dell Get Air Force Pact Microsoft Corp
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker,Netopia to Restate Results (Reuters) Reuters - Netopia Inc
Business,Sci/Tech,local group join suit to de-list endangered specie bob briggs,"Local group joins suit to de-list endangered species Bob Briggs wifes family has owned about 1,000 acres of redwood forest off Waddell Creek since 1913"
World,Business,lackluster job report push stock down new york investor pushed,Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp"
World,Sci/Tech,paris tourist search for key to da vinci code reuters,Paris Tourists Search for Key to 'Da Vinci Code' (Reuters) Reuters - A funny thing happened on the way to the\Mona Lisa
World,Sports,rain threatens triangular final afp afp organiser were left banking,Rain threatens triangular final (AFP) AFP - Organisers were left banking on the Dutch weather to spare Saturday's final of the triangular cricket tournament after deciding against altering the fixture schedule in a bid to beat the rain that has marred this warm-up event for next month's ICC Champions Trophy in England
Business,World,face from the 1929 crash new york the people who,"Faces From The 1929 Crash NEW YORK - The people who will forever be associated with the Great Crash of 1929 were all white, male and wealthy, but their occupations and ethics varied considerably"
Sci/Tech,Business,will your phone become your credit card motorola is working,"Will your phone become your credit card? Motorola is working with MasterCard to introduce a ""lifestyle changing"" credit card phone by year's end"
Business,Sci/Tech,intel to delay product aimed for high-definition tv san francisco,"Intel to delay product aimed for high-definition TVs SAN FRANCISCO -- In the latest of a series of product delays, Intel Corp"
Sports,World,cast-aside candidate grab onto sox coattail by raphael lewis and,"Cast-aside candidates grab onto Sox coattails By Raphael Lewis and Benjamin Gedan, Globe Staff and Globe Correspondent  October 31, 2004"
Business,Sci/Tech,plane repos ready to take flight at the airport you,"Plane repos ready to take flight At the airport, you hear all of the usual explanations: bad weather, mechanical difficulties, no crew available"
World,Sci/Tech,easygroup close to launching low-cost mobile phone service afp afp,"EasyGroup close to launching low-cost mobile phone service (AFP) AFP - EasyGroup, the holding company of no-frills British airline easyJet, is close to striking a deal to launch a low-cost mobile telephone service in Britain, the Financial Times reported"
Sci/Tech,Business,"opportunity ring forbes.com forbes.com this past summer 25,000 consumer aged",Opportunity Rings (Forbes
Business,Sci/Tech,google put desktop search privacy up front google ha announced,"Google puts desktop search privacy up front Google has announced a new desktop search application that enables users to search their e-mail, files, web history, and chats"
Business,Sports,scaffold collapse survivor improving one of the men who survived,"Scaffold collapse survivors improving One of the men who survived Friday #39;s fatal scaffold collapse is in guarded condition at Detroit Receiving Hospital and the two other survivors were released on Sunday, a hospital spokeswoman said"
World,Sci/Tech,fda ok scientist publishing vioxx data ap ap the food,"FDA OKs Scientist Publishing Vioxx Data (AP) AP - The Food and Drug Administration has given a whistle-blower scientist permission to publish data indicating that as many as 139,000 people had heart attacks that may be linked to Vioxx, the scientist's lawyer said Monday"
World,Business,nikkei open higher reuters reuters the nikkei average rose 1.37,Nikkei Opens Higher (Reuters) Reuters - The Nikkei average rose 1
Sci/Tech,Business,microsoft and dell get air force pact microsoft corp on,Microsoft and Dell Get Air Force Pact Microsoft Corp
Business,Sci/Tech,ask jeeves retools search engine in bid to catch google,"Ask Jeeves retools search engine in bid to catch Google, Yahoo SAN FRANCISCO -- Hoping to emerge from the shadow of its more popular rivals, Ask Jeeves Inc"
