Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,Sci/Tech,"peoplesoft ceo conway maintains defiant tone september 21 2004 idg news service with 15,000 attendee at peoplesoft inc 39 s connect 2004 user show waiting to hear how the company would handle oracle corp","PeopleSoft CEO Conway maintains defiant tone SEPTEMBER 21, 2004 (IDG NEWS SERVICE) - With 15,000 attendees at PeopleSoft Inc. #39;s Connect 2004 user show waiting to hear how the company would handle Oracle Corp."
Business,Sci/Tech,for now unwired mean unlisted that may change in october most major cellphone carrier plan to start compiling a publicly accessible listing of wireless phone number,"For Now, Unwired Means Unlisted. That May Change. In October, most major cellphone carriers plan to start compiling a publicly accessible listing of wireless phone numbers."
Sci/Tech,Sports,prediction unit help forecast wildfire ap ap it s barely dawn when mike fitzpatrick start his shift with a blur of colorful map figure and endless chart but already he know what the day will bring lightning will strike in place he expects wind will pick up moist place will dry and flame will roar,"Prediction Unit Helps Forecast Wildfires (AP) AP - It's barely dawn when Mike Fitzpatrick starts his shift with a blur of colorful maps, figures and endless charts, but already he knows what the day will bring. Lightning will strike in places he expects. Winds will pick up, moist places will dry and flames will roar."
World,Sci/Tech,5 eu minister back digital passport florence interior minister from the five largest west european country have agreed to adopt digital fingerprinting on passport official here said but a second day of talk on monday found them still deadlocked on a plan to create migrant holding,"5 EU ministers back digital passports FLORENCE Interior ministers from the five largest West European countries have agreed to adopt digital fingerprinting on passports, officials here said, but a second day of talks on Monday found them still deadlocked on a plan to create migrant holding "
Sci/Tech,Business,is peoplesoft waiting for the right price a company board member testifies in trial that a sale would be possible if oracle ups it offer,Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.
Business,Sci/Tech,google target software giant seattle not too long ago google inc seemed little more than a pesky insect to microsoft corp s 800-pound gorilla,"Google targets software giant  SEATTLE -- Not too long ago, Google Inc. seemed little more than a pesky insect to Microsoft Corp.'s 800-pound gorilla."
Business,Sci/Tech,let a thousand idea flower china is a new hotbed of research in recent year hundred of multinational company have set up research laboratory in china,"Let a Thousand Ideas Flower: China Is a New Hotbed of Research In recent years, hundreds of multinational companies have set up research laboratories in China."
Business,World,eu increase pressure for right in myanmar eu foreign minister agreed monday to tighten sanction against myanmar if it doe not improve it human right record by oct 8 when an eu meeting with asian country start in vietnam,"EU increases pressure for rights in Myanmar EU foreign ministers agreed Monday to tighten sanctions against Myanmar if it does not improve its human rights record by Oct. 8, when an EU meeting with Asian countries starts in Vietnam."
Sci/Tech,World,australia in grip of water crisis there is a warning that some of australia s major city could run out of drinking water,Australia in grip of water crisis There is a warning that some of Australia's major cities could run out of drinking water.
World,Sports,"sherlock is bicycling across australia perth australia a former british soccer player raising money for a leukemia charity set off wednesday on a coast-to-coast ride across australia on a victorian-era bicycle that is older than the country leukemia survivor lloyd scott dressed up a fictional british supersleuth sherlock holmes complete with tweed coat deerstalker hat and a fake mustache for the 2,700-mile trip from perth to sydney","'Sherlock' Is Bicycling Across Australia PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country.    Leukemia survivor Lloyd Scott dressed up as fictional British supersleuth Sherlock Holmes, complete with tweed coat, deerstalker hat and a fake mustache for the 2,700-mile trip from Perth to Sydney..."
Business,Sci/Tech,microsoft launch new medium center pc microsoft corp msft.o on tuesday unveiled a new version of it window xp medium center adding feature such a instant messaging and high-definition television to a personal computer designed for the living room,"Microsoft Launches New Media Center PC Microsoft Corp. MSFT.O on Tuesday unveiled a new version of its Windows XP Media Center, adding features such as instant messaging and high-definition television to a personal computer designed for the living room."
World,Business,ispat lnm isg merge to form world s largest steelmaker afp afp dutch steel group ispat international and lnm holding both run by indian businessman lakshmi mittal said they had agreed to merge with u international steel group to form the world s largest steelmaker,"Ispat, LNM, ISG merge to form world's largest steelmaker (AFP) AFP - Dutch steel groups Ispat International and LNM Holdings, both run by Indian businessman Lakshmi Mittal, said they had agreed to merge with US International Steel Group to form the world's largest steelmaker."
Sci/Tech,Business,pharma group work on epc issue sept 30 2004reacting to call from pharmaceutical retailer distributor and manufacturer epcglobal ha added a new action group to specifically study the pharmaceutical industry,"Pharma Groups Work on EPC Issues Sept. 30, 2004Reacting to calls from pharmaceutical retailers, distributors and manufacturers, EPCglobal has added a new action group to specifically study the pharmaceutical industry "
Sci/Tech,Business,ericsson selected by mtn south africa to supply 3g/wcdma network stockholm sweden business wire dec 10 2004 ericsson nasdaq ericy ha been selected by mtn south africa to supply 3g/wcdma network,"Ericsson Selected by MTN South Africa to Supply 3G/WCDMA Network STOCKHOLM, Sweden --(Business Wire)-- Dec. 10, 2004 -- Ericsson (NASDAQ:ERICY) has been selected by MTN South Africa to supply 3G/WCDMA network."
Business,Sci/Tech,software service aim to outfox caller id a new computerized service enables customer to create phony outbound phone number in order to mask their telephone identity,Software Service Aims to Outfox Caller ID A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.
World,Sports,"maddux win no 302 baker win no 1,000 greg maddux pitched the chicago cub into the lead in the nl wild-card race and gave dusty baker a win to remember maddux threw seven shutout inning for his 302nd career win baker got his 1,000th victory a a manager and chicago beat the montreal expo 5-2 on monday night","Maddux Wins No. 302, Baker Wins No. 1,000 Greg Maddux pitched the Chicago Cubs into the lead in the NL wild-card race and gave Dusty Baker a win to remember. Maddux threw seven shutout innings for his 302nd career win, Baker got his 1,000th victory as a manager and Chicago beat the Montreal Expos 5-2 on Monday night..."
Sports,World,florida death blamed on hurricane france state and local official tuesday said nine people have died in florida because of hurricane france the following describes those death a 15-year-old grandson and a former son,Florida deaths blamed on Hurricane Frances State and local officials Tuesday said nine people have died in Florida because of Hurricane Frances. The following describes those deaths: - A 15-year-old grandson and a former son 
Sci/Tech,Business,"card fraud unit net 36,000 card in it first two year the uk s dedicated card fraud unit ha recovered 36,000 stolen card and 171 arrest and estimate it saved 65m","Card fraud unit nets 36,000 cards In its first two years, the UK's dedicated card fraud unit, has recovered 36,000 stolen cards and 171 arrests - and estimates it saved 65m."
Business,World,labor situation deserves honest talk for a moment last week president bush escaped the white house spin chamber and wa the plainspoken man much of the nation came to like four year ago,"Labor situation deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago."
Sci/Tech,Business,e.u regulator approve oracle s peoplesoft bid european union antitrust regulator on tuesday cleared oracle corp s hostile 7.7 billion bid for rival business software maker peoplesoft inc removing one of the last major hurdle to the contested takeover proposal,"E.U. Regulators Approve Oracle's PeopleSoft Bid European Union antitrust regulators on Tuesday cleared Oracle Corp.'s hostile \$7.7 billion bid for rival business software maker PeopleSoft Inc., removing one of the last major hurdles to the contested takeover proposal."
Business,World,france join germany japan in economic slide afp afp the french economy hit a rough patch in the third quarter throwing the government s full-year growth target into question amid sign of an economic slowdown in the 12-nation eurozone,"France joins Germany, Japan in economic slide (AFP) AFP - The French economy hit a rough patch in the third quarter, throwing the government's full-year growth target into question amid signs of an economic slowdown in the 12-nation eurozone."
Business,Sci/Tech,software service aim to outfox caller id a new computerized service enables customer to create phony outbound phone number in order to mask their telephone identity,Software Service Aims to Outfox Caller ID A new computerized service enables customers to create phony outbound phone numbers in order to mask their telephone identities.
Business,Sci/Tech,ibm quitting computer business an era will come to an end when ibm sell off it computer manufacturing business according to the new york time a chinese company seems the likely buyer and the deal should fetch upward of 2 billion,"IBM Quitting Computer Business An era will come to an end when IBM sells off its computer manufacturing business, according to The New York Times. A Chinese company seems the likely buyer and the deal should fetch upward of \$2 billion."
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
World,Business,revolving door in aylwin b lewis president of yum brand a chief executive of kmart,"Revolving Door  &lt;em&gt; IN&lt;/em&gt;&lt;br&gt;   Aylwin B. Lewis,  president of Yum Brands, as chief executive of Kmart."
World,Business,same-sex divorce rule still hazy now that an ontario couple ha been given canada 39 s first same-sex divorce expert are divided over just how easy it will be for gay and lesbian in other province to end their marriage,"Same-sex divorce rules still hazy Now that an Ontario couple has been given Canada #39;s first same-sex divorce, experts are divided over just how easy it will be for gays and lesbians in other provinces to end their marriages."
World,Sports,cowboy defeat redskin 21-18 landover md bill parcells celebrated the touchdown with a big smile and his fist thrust high in the air,"Cowboys Defeat Redskins 21-18 LANDOVER, Md. - Bill Parcells celebrated the touchdown with a big smile and his fist thrust high in the air..."
Business,Sci/Tech,med school move delayed to 2007 the msu college of human medicine won 39 t be relocated to grand rapid until at least 2007 and could cost only half a much a university official originally estimated,"Med school move delayed to 2007 The MSU College of Human Medicine won #39;t be relocated to Grand Rapids until at least 2007, and could cost only half as much as university officials originally estimated."
Sci/Tech,Business,gas price up 5 cent after hurricane ivan camarillo calif gas price jumped more than 5 cent a gallon in the past two week largely because of supply problem related to hurricane ivan an industry analyst said,"Gas prices up 5 cents after Hurricane Ivan CAMARILLO, Calif. - Gas prices jumped more than 5 cents a gallon in the past two weeks, largely because of supply problems related to Hurricane Ivan, an industry analyst said."
Business,World,u rate rise locked in for wednesday afp afp the unexpected boom in u job creation in october ha locked in an interest rate rise and will likely encourage another tightening in december analyst said,"US rate rise locked in for Wednesday (AFP) AFP - The unexpected boom in US job creation in October has locked in an interest rate rise and will likely encourage another tightening in December, analysts said."
Sci/Tech,Business,travelzoo share rise a offering rumor fade reuters reuters share of internet travel site\travelzoo inc rose nearly 4 percent on wednesday as\market rumor of a secondary stock offering faded,Travelzoo Shares Rise as Offering Rumor Fades (Reuters) Reuters - Shares of Internet travel site\Travelzoo Inc.  rose nearly 4 percent on Wednesday as\market rumors of a secondary stock offering faded.
World,Business,stock sink on coke s gloomy forecast new york stock headed lower wednesday after beverage giant coca-cola co issued a gloomy forecast and a lower-than-expected reading on industrial production for august threw the nation s broader economic outlook into question,"Stocks Sink on Coke's Gloomy Forecast NEW YORK - Stocks headed lower Wednesday after beverage giant Coca-Cola Co. issued a gloomy forecast, and a lower-than-expected reading on industrial production for August threw the nation's broader economic outlook into question..."
World,Sci/Tech,job-loss panic rise in western europe ap ap stephane zervos first suspected his job wa threatened when his boss removed most of the heavy equipment from the car wheel factory where he d worked for 24 year,Job-Loss Panic Rises in Western Europe (AP) AP - Stephane Zervos first suspected his job was threatened when his bosses removed most of the heavy equipment from the car wheel factory where he'd worked for 24 years.
Business,Sci/Tech,aol file lawsuit against im 39 spim 39 america online inc said thursday it had filed a federal lawsuit accusing numerous unnamed defendant of violating federal and state law by sending bulk message known a quot spim quot to instant message account and internet chat room,AOL Files Lawsuit Against IM  #39;Spim #39; America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as  quot;spim quot; to instant message accounts and Internet chat rooms.
World,Sports,argentina basketball coach magnano quits ruben magnano who coached argentina to the olympic basketball gold medal in athens resigned thursday to accept a coaching job in italy,"Argentina Basketball Coach Magnano Quits Ruben Magnano, who coached Argentina to the Olympic basketball gold medal in Athens, resigned Thursday to accept a coaching job in Italy."
Business,Sci/Tech,boeing offer 777 cargo freighter boeing co on monday said it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine freighter the boeing 777 freighter is scheduled to enter service in the fourth quarter of 2008,Boeing Offers 777 Cargo Freighter Boeing Co. on Monday said it is offering a 777 cargo model that will be the largest and farthest-flying twin-engine freighter. The Boeing 777 freighter is scheduled to enter service in the fourth quarter of 2008.
Business,World,strike at london airport london a 48-hour strike by aircraft refuellers at london heathrow airport got under way on friday with baggage handler at gatwick airport also preparing to walk out threatening a weekend of travel disruption,"Strikes at London airports London - A 48-hour strike by aircraft refuellers at London Heathrow airport got under way on Friday, with baggage handlers at Gatwick airport also preparing to walk out, threatening a weekend of travel disruptions."
Business,World,dominican swift step into crisis santo domingo dominican republic when sandro batista smashed his banana truck into a tree in april leaving him with two hideously shattered leg and a broken arm his orthopedic surgeon sent his sister shopping,"Dominicans' Swift Step Into Crisis SANTO DOMINGO, Dominican Republic -- When Sandro Batista smashed his banana truck into a tree in April, leaving him with two hideously shattered legs and a broken arm, his orthopedic surgeon sent his sister shopping."
World,Sci/Tech,going ballistic agni-ii test fired new delhi india quest to develop a solid missile defence took a step forward today when it successfully test-fired the surface-to-surface agni-ii missile which can cover target in the 2000-2500 kms-range from the integrated test range itr at,"Going ballistic: Agni-II test fired NEW DELHI: Indias quest to develop a solid missile defence took a step forward today when it successfully test-fired the surface-to-surface Agni-II missile, which can cover targets in the 2000-2500 kms-range, from the Integrated Test Range (ITR) at "
World,Sci/Tech,epa may conduct human test for chemical ap ap in setting limit on chemical in food and water the environmental protection agency may rely on industry test that expose people to poison and raise ethical question,"EPA May Conduct Human Tests for Chemicals (AP) AP - In setting limits on chemicals in food and water, the Environmental Protection Agency may rely on industry tests that expose people to poisons and raise ethical questions."
Sci/Tech,Sports,game under fire attacking police officer racial slur bloody beating of innocent bystander is it really just a game in four and a half minute 14-year-old ryan mason ran over a police officer stole his gun and shot and killed three innocent bystander,"GAME UNDER FIRE Attacking police officers, racial slurs, bloody beatings of innocent bystanders ... is it really just a game? In four and a half minutes, 14-year-old Ryan Mason ran over a police officer, stole his gun and shot and killed three innocent bystanders."
Sci/Tech,Business,source sprint nextel closing in on 36b deal sprint corp is in advanced talk to buy nextel communication inc for more than 36 billion in a mostly stock deal source familiar with the situation said today,"Sources: Sprint, Nextel closing in on \$36B deal Sprint Corp. is in advanced talks to buy Nextel Communications Inc. for more than \$36 billion in a mostly stock deal, sources familiar with the situation said today."
Sci/Tech,Business,gateway report smaller quarterly loss gateway inc reported a narrowed net loss in the first quarter a it continues to restructure it operation and integrate it acquisition of emachines still the personal computer and electronics company posted a tiny operating profit it first in nearly three year,"Gateway Reports Smaller Quarterly Loss Gateway Inc. reported a narrowed net loss in the first quarter as it continues to restructure its operations and integrate its acquisition of eMachines. Still, the personal computer and electronics company posted a tiny operating profit -- its first in nearly three years."
Sports,World,cricket-lillee a victim of generational change say spin guru melbourne australia afp cricket australia said it wa better off hiring full-time coach than employing bowling great dennis lillee who ha abruptly ended his long coaching involvement with the body,"Cricket-Lillee a victim of generational change, says spin guru MELBOURNE, Australia (AFP) - Cricket Australia said it was better off hiring full-time coaches than employing bowling great Dennis Lillee, who has abruptly ended his long coaching involvement with the body."
World,Sports,bryant prosecutor say some data tainted denver crucial dna evidence tested by defense expert in the kobe bryant sexual assault case might have been contaminated prosecutor said in a court filing released wednesday just two day before jury selection is to begin prosecutor said they had found contamination in dna control sample intended to ensure testing wa accurate,"Bryant Prosecutors Say Some Data Tainted DENVER - Crucial DNA evidence tested by defense experts in the Kobe Bryant sexual assault case might have been contaminated, prosecutors said in a court filing released Wednesday, just two days before jury selection is to begin.    Prosecutors said they had found contamination in DNA ""control"" samples intended to ensure testing was accurate..."
Business,Sci/Tech,corporate krueger haunt peoplesoft a few week ago the then-ceo of peoplesoft craig conway posed the following question to attendee at a technology conference quot have you ever had a bad dream that never ended,"Corporate Krueger haunts PeopleSoft A few weeks ago the then-CEO of PeopleSoft, Craig Conway, posed the following question to attendees at a technology conference:  quot;Have you ever had a bad dream that never ended?"
Business,Sci/Tech,bass moving headquarters to florida the bass angler sportsman society is moving it headquarters to central florida the bass fishing organization based in montgomery since it inception in 1967 announced monday,"BASS moving headquarters to Florida The Bass Anglers Sportsman Society is moving its headquarters to Central Florida. The bass fishing organization, based in Montgomery since its inception in 1967, announced Monday "
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
Business,Sci/Tech,rogers wireless whistle and fido responds it official microcell telecommunication fido wireless service will be the new dog in rogers wireless communication canadian kennel and that puppy wasnt cheap,"Rogers Wireless Whistles and Fido Responds Its official. Microcell Telecommunications Fido wireless service will be the new dog in Rogers Wireless Communications Canadian kennel, and that puppy wasnt cheap."
World,Business,bad weather blamed for indon crash bad weather wa the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well indonesian investigator said today,"Bad weather blamed for Indon crash BAD weather was the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well, Indonesian investigators said today."
World,Sci/Tech,cellphone industry hit snag a it woos untapped market the mobile phone industry is turning it attention to the last untapped demographic people over 65,Cellphone Industry Hits Snag as It Woos Untapped Market The mobile phone industry is turning its attention to the last untapped demographic - people over 65.
Business,World,ireland 39 s national carrier seek govt aid ireland 39 s state-owned carrier aer lingus ha asked the government for a grant worth euro200 million to euro300 million u 250 million to u 375 million to begin buying 10 or more long-haul aircraft from either boeing or airbus,"Ireland #39;s National Carrier Seeks Govt. Aid Ireland #39;s state-owned carrier, Aer Lingus, has asked the government for a grant worth euro200 million to euro300 million (US\$250 million to US\$375 million) to begin buying 10 or more long-haul aircraft from either Boeing or Airbus."
Sci/Tech,Business,flat-screen tv price are falling for holiday but trend provokes industry unrest panel maker call for drop in retail markup to move unit by evan ramstad and gary mcwilliams,Flat-screen TV prices are falling for holidays But trend provokes industry unrest; panel makers call for drop in retail markups to move units. By Evan Ramstad and Gary McWilliams.
Sci/Tech,Business,eu accuses microsoft of paternal view microsoft corp said friday that small company and their customer would suffer most if it is forced to remove it digital medium software from window while the european union accused it of being paternalistic in trying to decide what s best for everyone,"EU Accuses Microsoft of Paternal View Microsoft Corp. said Friday that small companies and their customers would suffer most if it is forced to remove its digital media software from Windows, while the European Union accused it of being ""paternalistic"" in trying to decide what's best for everyone."
Business,World,world brief london a man wielding a machete and a knife attacked two security guard at the building housing the headquarters of the british domestic intelligence service mi5 on friday police said,"World briefs LONDON - A man wielding a machete and a knife attacked two security guards at the building housing the headquarters of the British domestic intelligence service MI5 on Friday, police said."
Business,Sci/Tech,infineon admits conspiracy in dram cartel giant memory company infineon will plead guilty to price fixing of dram chip and will pay 160 million in fine to the u government,Infineon admits conspiracy in DRAM cartel GIANT MEMORY company Infineon will plead guilty to price fixing of DRAM chips and will pay \$160 million in fines to the US government.
World,Business,conocophillips boost lukoil stake to 10 percent afp afp u oil major conocophillips ha boosted it stake in russia s second-largest oil producer lukoil to 10 percent giving conoco at least one representative on lukoil s board,"ConocoPhillips boosts LUKoil stake to 10 percent (AFP) AFP - US oil major ConocoPhillips has boosted its stake in Russia's second-largest oil producer LUKoil to 10 percent, giving Conoco at least one representative on LUkoil's board."
Business,Sci/Tech,nintendo to unveil handheld upgrade facing it biggest threat ever from the arrival of sony corp in the portable video-game machine market japanese game-maker nintendo co,"Nintendo to Unveil Handheld Upgrade Facing its biggest threat ever from the arrival of Sony Corp. in the portable video-game machine market, Japanese game-maker Nintendo Co."
Sports,Sci/Tech,another controversial man utd-arsenal game mount st helen 39 s in oregon ha been active these last few month but that is nothing compared to the eruption at old trafford on sunday,Another controversial Man Utd-Arsenal game Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.
Sci/Tech,Business,is peoplesoft waiting for the right price a company board member testifies in trial that a sale would be possible if oracle ups it offer,Is PeopleSoft waiting for the right price? A company board member testifies in trial that a sale would be possible if Oracle ups its offer.
Business,Sci/Tech,perry ok money for aps a more accusation arise the state 39 s adult protective service agency will get an emergency infusion of 10 million to correct the kind of problem that have arisen in el paso,Perry OKs money for APS as more accusations arise The state #39;s Adult Protective Services agency will get an emergency infusion of \$10 million to correct the kinds of problems that have arisen in El Paso.
Sci/Tech,Business,help wanted by it service firm the growing service industry is hiring but tech worker looking for a job may need to do more than brush up on their coding,"Help wanted by IT services firms The growing services industry is hiring, but tech workers looking for a job may need to do more than brush up on their coding."
Business,Sci/Tech,branson virgin billionaire eye china telecom deal can you hear him now virgin group chairman richard branson said in hong kong that his company ha earmarked 300 million for a cell phone joint venture in china,Branson: Virgin Billionaire Eyes China Telecom Deal Can you hear him now: Virgin Group Chairman Richard Branson said in Hong Kong that his company has earmarked \$300 million for a cell phone joint venture in China.
Business,Sci/Tech,metropcs obtains cingular air com november 29 2004 8:33 am pt wired amp wireless continues it reign a the top it priority among it manager due to widespread ip telephony deployment and other network infrastructure upgrade,"MetroPCS obtains Cingular air com November 29, 2004, 8:33 AM PT. Wired  amp; Wireless continues its reign as the top IT priority among IT managers due to widespread IP telephony deployment and other network infrastructure upgrades."
World,Business,bush sign into law debt ceiling increase washington reuters president bush on friday signed intolaw a measure authorizing an 800 billion increase in thecredit limit of the united state the white house said,"Bush Signs Into Law Debt Ceiling Increase &lt;p&gt;&lt;/p&gt;&lt;p&gt; WASHINGTON (Reuters) - President Bush on Friday signed intolaw a measure authorizing an \$800 billion increase in thecredit limit of the United States, the White House said.&lt;/p&gt;"
Sci/Tech,Business,it 39 s time for tech firm to bet on growth industry leader have been offering too few innovation and too many marginal upgradesat not-so-marginal price there 39 s a joke going around that our life have become so boring that we 39 ve taken up watching people play card on tv,It #39;s Time for Tech Firms to Bet on Growth Industry leaders have been offering too few innovations and too many marginal upgradesat not-so-marginal prices. There #39;s a joke going around that our lives have become so boring that we #39;ve taken up watching people play cards on TV.
World,Business,lackluster job report push stock down new york investor pushed stock lower friday a a surprisingly lackluster job creation report deepened wall street s pessimism over the health of the economy a solid earnings report from general electric co,Lackluster Jobs Report Pushes Stocks Down NEW YORK - Investors pushed stocks lower Friday as a surprisingly lackluster job creation report deepened Wall Street's pessimism over the health of the economy. A solid earnings report from General Electric Co...
Business,World,pm welcome eu partnership prime minister manmohan singh arrived in the hague last night to participate in the india-european summit quot in recognition of india growing stature and influence the eu ha proposed a strategic partnership with india,"PM welcomes EU partnership Prime Minister Manmohan Singh arrived in the Hague last night to participate in the India-European summit.  quot;In recognition of Indias growing stature and influence, the EU has proposed a strategic partnership with India."
World,Sci/Tech,terror is below radar in russia it took 2 day for russia 39 s security service to announce what virtually everyone else believed from the moment two domestic passenger airline plunged to earth simultaneously,Terror is below radar in Russia It took 2 days for Russia #39;s security service to announce what virtually everyone else believed from the moment two domestic passenger airlines plunged to earth simultaneously 
Sci/Tech,Sports,gateway can party like it 39 s 1999 those were heady day they were back in 1999 the bull market wa still roaring we hadn 39 t yet heard of hanging or dimpled chad,"Gateway Can Party Like It #39;s 1999 Those were heady days, they were, back in 1999. The bull market was still roaring. We hadn #39;t yet heard of hanging or dimpled chads."
Sci/Tech,Sports,dinosaur may have been stealth hunter ap ap the strike would have come out of nowhere one second the fish wa swimming placidly no danger in sight a moment later it wa lunch,"Dinosaur May Have Been Stealth Hunter (AP) AP - The strike would have come out of nowhere: One second the fish was swimming placidly, no danger in sight, a moment later it was lunch."
Business,World,virgin wishing for melbourne sir richard said yesterday melbourne wa on his wish list with flight to london possibly through hong kong or bangkok the british billionaire landed in sydney yesterday aboard virgin atlantic 39 s inaugural australian flight,"Virgin wishing for Melbourne Sir Richard said yesterday Melbourne was on his wish list, with flights to London possibly through Hong Kong or Bangkok. The British billionaire landed in Sydney yesterday aboard Virgin Atlantic #39;s inaugural Australian flight."
World,Sports,int 39 l conference call for mine-free world senior official of 143 government are calling for the total ban of production and use of anti-personnel landmine senior government official of 143 country across the world,Int #39;l conference calls for mine-free world Senior officials of 143 governments are calling for the total ban of production and use of anti-personnel landmine. Senior government officials of 143 countries across the world 
World,Sci/Tech,black market in british treasure sold on ebay reuters reuters piece of britain s past including a\second-century silver ring and a 500-year-old tudor trade\weight are among artifact being peddled daily on the internet\to the alarm of expert at the british museum,"Black Market in British Treasure Sold on EBay (Reuters) Reuters - Pieces of Britain's past, including a\second-century silver ring and a 500-year-old Tudor trade\weight, are among artifacts being peddled daily on the Internet\to the alarm of experts at the British Museum."
World,Sports,world s oldest man dy aged 113 the world s oldest man who gave up driving at 108 because slow driver annoyed him dy at 113,"World's oldest man dies aged 113 The world's oldest man, who gave up  driving at 108 because ""slow drivers annoyed him"", dies at 113."
Sci/Tech,World,russia may ratify kyoto protocol in oct minister reuters reuters the russian government expects\parliament to ratify the kyoto protocol this month in a move\allowing the long-delayed climate change treaty to come into\force worldwide a senior minister said monday,"Russia May Ratify Kyoto Protocol in Oct. -- Minister (Reuters) Reuters - The Russian government expects\parliament to ratify the Kyoto Protocol this month in a move\allowing the long-delayed climate change treaty to come into\force worldwide, a senior minister said Monday."
World,Business,bad weather blamed for indon crash bad weather wa the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well indonesian investigator said today,"Bad weather blamed for Indon crash BAD weather was the main cause of an accident which killed 26 people aboard an airplane whose spoiler did not work well, Indonesian investigators said today."
Sports,Sci/Tech,ramirez should be taking it to heart when it come down to this when it s worse than you could have possibly imagined if you are any kind of ballplayer at all you look within and ask yourself what you can do to make it better,"Ramirez should be taking it to heart When it comes down to this, when it's worse than you could have possibly imagined, if you are any kind of ballplayer at all, you look within and ask yourself what you can do to make it better."
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker of\networking gear on thursday said it auditor kpmg llp\resigned and said it will restate two year of result and\revise the result in it most recent fiscal quarter,"Netopia to Restate Results (Reuters) Reuters - Netopia Inc.  a maker of\networking gear, on Thursday said its auditor KPMG LLP\resigned, and said it will restate two years of results and\revise the results in its most recent fiscal quarter."
Sports,Business,ford underline committed to motorsport despite confirming the successful sale of both jaguar racing and it cosworth engine company to new owner ford motor company ha stressed that it remains committed to supporting motorsport at all level,"Ford underlines committed to motorsport. Despite confirming the successful sale of both Jaguar Racing and its Cosworth engine company to new owners, Ford Motor Company has stressed that it remains committed to supporting motorsport at all levels."
Sci/Tech,World,bush scrap most u.s sanction on libya reuters reuters president bush on monday formally\ended the u.s trade embargo on libya to reward it for giving\up weapon of mass destruction but left in place u.s.\terrorism-related sanction,Bush Scraps Most U.S. Sanctions on Libya (Reuters) Reuters - President Bush on Monday formally\ended the U.S. trade embargo on Libya to reward it for giving\up weapons of mass destruction but left in place U.S.\terrorism-related sanctions.
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco at virtually every turn intel corp executive are heaping praise on an emerging long-range wireless technology known a wimax which can blanket entire city with high-speed internet access,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp. executives are heaping praise on an emerging long-range wireless technology known as WiMAX, which can blanket entire cities with high-speed Internet access."
World,Sci/Tech,nursery rhyme more violent than tv reuters reuters child s nursery rhyme contain 10 time more violence than television show broadcast before the\9 p.m watershed after which more adult content can be shown research ha said,"Nursery rhymes more violent than TV (Reuters) Reuters - Children's nursery rhymes contain 10 times more violence than television shows broadcast before the\9 p.m. ""watershed"" after which more adult content can be shown, research has said."
Sci/Tech,Business,liberty alliance name first director new member the liberty alliance project signalled that it expects to have longevity when it come to developing and promoting federated identity standard by naming it first executive director on monday,"Liberty Alliance names first director, new members The Liberty Alliance Project signalled that it expects to have longevity when it comes to developing and promoting federated identity standards by naming its first executive director on Monday."
World,Sci/Tech,"fda ok scientist publishing vioxx data ap ap the food and drug administration ha given a whistle-blower scientist permission to publish data indicating that a many a 139,000 people had heart attack that may be linked to vioxx the scientist s lawyer said monday","FDA OKs Scientist Publishing Vioxx Data (AP) AP - The Food and Drug Administration has given a whistle-blower scientist permission to publish data indicating that as many as 139,000 people had heart attacks that may be linked to Vioxx, the scientist's lawyer said Monday."
Sci/Tech,World,study wreck jump 3 day after terrorism fatal traffic accident increase sharply in israel on the third day after a terrorist attack and researcher are searching for an explanation why,"Study: Wrecks Jump 3 Days After Terrorism Fatal traffic accidents increase sharply in Israel on the third day after a terrorist attack, and researchers are searching for an explanation why."
