Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,texas instrument plan buyback reuters reuters texas instrument inc the\largest maker of chip for cellular phone on thursday said it\plans to buy back 36 1 billion in stock and boost it quarterly\dividend by more than 17 percent becoming the latest\technology company to return extra cash to investor,"Texas Instruments Plans Buyback (Reuters) Reuters - Texas Instruments Inc., the\largest maker of chips for cellular phones, on Thursday said it\plans to buy back  #36;1 billion in stock and boost its quarterly\dividend by more than 17 percent, becoming the latest\technology company to return extra cash to investors."
Business,Sci/Tech,hp win defense contract hp quote chart wa awarded a 290 million 10-year outsourcing contract with the defense logistics agency 39 s dla enterprise data center edc program official announced wednesday,"HP Wins Defense Contract HP (Quote, Chart) was awarded a \$290 million, 10-year outsourcing contract with the Defense Logistics Agency #39;s (DLA) Enterprise Data Center (EDC) program, officials announced Wednesday."
Business,Sci/Tech,surviving biotech s downturn charly travers offer advice on withstanding the volatility of the biotech sector,Surviving Biotech's Downturns Charly Travers offers advice on withstanding the volatility of the biotech sector.
Sci/Tech,World,iraq s neighbor to get little for environment loss reuters reuters iraq s neighbor want ten of billions\of dollar for environmental damage done in the 1990-1 gulf\conflict but are set to get only paltry fund from the united,"Iraq's Neighbors to Get Little for Environment Loss (Reuters) Reuters - Iraq's neighbors want tens of billions\of dollars for environmental damage done in the 1990-1 Gulf\conflict, but are set to get only paltry funds from the United"
World,Business,holiday stamp to be issued in oct ap ap holiday postage stamp celebrating christmas hanukkah and kwanzaa will be issued next month the u.s postal service announced monday,"Holiday Stamps to Be Issued in Oct. (AP) AP - Holiday postage stamps celebrating Christmas, Hanukkah and Kwanzaa will be issued next month, the U.S. Postal Service announced Monday."
Business,Sci/Tech,suspect animal tested for mad cow disease washington reuters government scientist are chasing a possible new case of mad cow disease in the united state with final result on a suspicious slaughtered animal expected in coming day official said on thursday,"Suspect Animal Tested for Mad Cow Disease  WASHINGTON (Reuters) - Government scientists are chasing a  possible new case of mad cow disease in the United States, with  final results on a suspicious slaughtered animal expected in  coming days, officials said on Thursday."
Sci/Tech,Sports,how to take the perfect penalty a sport psychologist say how footballer should prepare themselves for the high-pressure penalty,How to take the perfect penalty A sports psychologist says how footballers should prepare themselves for the high-pressure penalties.
Business,Sci/Tech,global foreign investment fall foreign investment level decline in 2003 a un report reveals but there are sign of recovery especially among developing nation,"Global foreign investment falls Foreign investment levels decline in 2003, a UN report reveals, but there are signs of recovery - especially among developing nations."
Sci/Tech,World,court whale have no standing to sue ap ap a federal appeal court decided wednesday that marine mammal have no standing to sue to stop the u.s navy from using sonar,Court: Whales Have No Standing to Sue (AP) AP - A federal appeals court decided Wednesday that marine mammals have no standing to sue to stop the U.S. Navy from using sonar.
Sci/Tech,Business,appeal court fault oracle in shareholder suit judge send case back to lower court to sort out allegation of improper bookkeeping and suspicious stock sale,"Appeals court faults Oracle in shareholder suit Judges send case back to lower court to sort out allegations of improper bookkeeping and ""suspicious"" stock sales."
Business,Sci/Tech,siemens say cellphone flaw may hurt user and it profit siemens the world 39 s fourth-largest maker of mobile phone said friday that a software flaw that can create a piercing ring in it newest phone model might hurt earnings in it handset division,"Siemens Says Cellphone Flaw May Hurt Users and Its Profit Siemens, the world #39;s fourth-largest maker of mobile phones, said Friday that a software flaw that can create a piercing ring in its newest phone models might hurt earnings in its handset division."
Business,World,chavez reject cd a opposition venezuela 39 s president hugo chavez ha announced that he will no longer recognize the democratic coordination or cd a the opposition coalition,Chavez rejects CD as opposition Venezuela #39;s President Hugo Chavez has announced that he will no longer recognize the Democratic Coordination or CD as the opposition coalition.
World,Sports,u edge out brazil for gold the united state beat brazil 2-1 in extra time to win the woman s olympic football tournament,US edge out Brazil for gold The United States beat Brazil 2-1 in extra time to win the women's Olympic football tournament.
Business,Sci/Tech,sbc and yahoo extend pact to offer internet service san antonio sbc communication and yahoo are expanding their high-speed internet service partnership to link video wireless phone internet and other service,"SBC and Yahoo! extend pact to offer Internet service SAN ANTONIO SBC Communications and Yahoo are expanding their high-speed Internet service partnership to link video, wireless phone, Internet and other services."
World,Business,vote 2004 a guide to the primary get ready for the primary with the herald-tribunes special news section profiling all the federal state and local candidate in race in tuesday election,"Vote 2004 - a guide to the primary Get ready for the primary with the Herald-Tribunes special news section profiling all the federal, state and local candidates in races in Tuesdays election."
World,Business,malaysia expects to resume poultry export to singapore soon by channel newsasia 39 s malaysia correspondent melissa goh kuala lumpur malaysia expects to resume export of poultry and egg from two state to singapore by the end of this month but only after meeting condition set by the island,Malaysia expects to resume poultry exports to Singapore soon By Channel NewsAsia #39;s Malaysia Correspondent Melissa Goh. KUALA LUMPUR : Malaysia expects to resume export of poultry and eggs from two states to Singapore by the end of this month but only after meeting conditions set by the island.
Sci/Tech,Business,christmas clash over gift choice child would like expensive hi-tech gift for christmas but few parent are happy to buy these research suggests,"Christmas clash over gift choices Children would like expensive hi-tech gifts for Christmas, but few parents are happy to buy these, research suggests."
World,Sports,bishop indicted on child rape charge springfield mass bishop thomas dupre the former head of the springfield diocese wa indicted monday on child rape charge accused of molesting two boy in the 1970s the county prosecutor said,"Bishop Indicted on Child Rape Charges SPRINGFIELD, Mass. - Bishop Thomas Dupre, the former head of the Springfield Diocese, was indicted Monday on child rape charges, accused of molesting two boys in the 1970s, the county prosecutor said..."
World,Sports,nobel peace prize winner give some credit to kansa catholic atchison kan cns the 2004 winner of the nobel peace prize say a small catholic college in kansa wa instrumental in making her quot who i am and may ever become quot according to correspondence released by the school,"Nobel Peace Prize winner gives some credit to Kansas Catholic &lt;b&gt;...&lt;/b&gt; ATCHISON, Kan. (CNS) -- The 2004 winner of the Nobel Peace Prize says a small Catholic college in Kansas was instrumental in making her  quot;who I am and may ever become, quot; according to correspondence released by the school."
Sci/Tech,Business,google unveils desktop search take on microsoft google inc goog.o quote profile research on thursday rolled out a preliminary version of it new desktop search tool making the first move against,"Google Unveils Desktop Search, Takes on Microsoft Google Inc. (GOOG.O: Quote, Profile, Research) on Thursday rolled out a preliminary version of its new desktop search tool, making the first move against "
World,Business,oil export flow a strike woe ease a general strike in nigeria which ha raised fear over oil supply from the world 39 s seventh-largest exporter will likely end it first phase on thursday quot all going well quot union leader said,"Oil exports flow as strike woes ease A general strike in Nigeria, which has raised fears over oil supply from the world #39;s seventh-largest exporter, will likely end its first phase on Thursday  quot;all going well quot;, union leaders said."
World,Business,embattled mortgage giant agrees to meet new standard fannie mae agreed to keep more cash on hand while it corrects accounting problem a u.s regulator said,"Embattled Mortgage Giant Agrees to Meet New Standards Fannie Mae agreed to keep more cash on hand while it corrects accounting problems, a U.S. regulator said."
World,Sports,davenport advance at u.s open new york lindsay davenport s summer of success stayed on course thursday when the fifth-seeded former u.s open champion defeated arantxa parra santonja 6-4 6-2 and advanced to the third round of the season s final grand slam event,"Davenport Advances at U.S. Open NEW YORK - Lindsay Davenport's summer of success stayed on course Thursday when the fifth-seeded former U.S. Open champion defeated Arantxa Parra Santonja 6-4, 6-2 and advanced to the third round of the season's final Grand Slam event..."
Sci/Tech,Business,plus cendant reported to buy ebookers san francisco cbs.mw not only did the word quot blog quot enter merriam-webster 39 s dictionary this year but microsoft is getting on the personalized e-journal bandwagon,"Plus: Cendant reported to buy Ebookers SAN FRANCISCO (CBS.MW) -- Not only did the word  quot;blog quot; enter Merriam-Webster #39;s dictionary this year, but Microsoft is getting on the personalized e-journal bandwagon."
Business,Sci/Tech,where have all the people gone while medium and political attention is on the threat of outsourcing the reality is that outsourcing is a sideshow in a much larger event,"Where have all the people gone? While media and political attention is on the threat of outsourcing, the reality is that outsourcing is a sideshow in a much larger event."
Business,Sci/Tech,amazon sue spammer for misleading consumer seattle amazon.com ha filed three lawsuit in king county superior court against unidentified defendant who allegedly forged e-mail and web site to fool consumer into thinking they are doing business with the internet retailer,Amazon sues spammers for misleading consumers SEATTLE -- Amazon.com has filed three lawsuits in King County Superior Court against unidentified defendants who allegedly forged e-mails and Web sites to fool consumers into thinking they are doing business with the Internet retailer.
World,Sports,"maddux win no 302 baker win no 1,000 greg maddux pitched the chicago cub into the lead in the nl wild-card race and gave dusty baker a win to remember maddux threw seven shutout inning for his 302nd career win baker got his 1,000th victory a a manager and chicago beat the montreal expo 5-2 on monday night","Maddux Wins No. 302, Baker Wins No. 1,000 Greg Maddux pitched the Chicago Cubs into the lead in the NL wild-card race and gave Dusty Baker a win to remember. Maddux threw seven shutout innings for his 302nd career win, Baker got his 1,000th victory as a manager and Chicago beat the Montreal Expos 5-2 on Monday night..."
Business,World,russia 39 s putin defends reform worry about clan russian president vladimir putin said on thursday he had no plan to grab more power or change the constitution when reforming russia 39 s government structure,"Russia #39;s Putin Defends Reforms, Worries About Clans Russian President Vladimir Putin said on Thursday he had no plans to grab more power or change the constitution when reforming Russia #39;s government structure."
Business,World,nepal blockade blow to tourism nepal tour operator say tourist cancelled million of dollar of booking due to the rebel blockade of kathmandu,Nepal blockade 'blow to tourism' Nepal tour operators say tourists cancelled millions of  dollars of bookings due to the rebel blockade of Kathmandu.
Business,World,productivity growth slowest in 2 year ap ap the productivity of america s worker grew at a 1.8 percent annual rate in the third quarter the slowest pace in nearly two year the government reported tuesday,"Productivity Growth Slowest in 2 Years (AP) AP - The productivity of America's workers grew at a 1.8 percent annual rate in the third quarter, the slowest pace in nearly two years, the government reported Tuesday."
Sci/Tech,World,thai minister say zoo 39 s illegal orangutan to be moved jakarta/bangkok dpa thailand under growing pressure to repatriate some 100 orangutan allegedly smuggled into the country from indonesia plan to shift the ape from a private zoo to a safe centre probably in chiang mai a minister said on thursday,"Thai minister says zoo #39;s illegal orangutans to be moved JAKARTA/BANGKOK (DPA): Thailand, under growing pressure to repatriate some 100 orangutans allegedly smuggled into the country from Indonesia, plans to shift the apes from a private zoo to a safe centre, probably in Chiang Mai, a minister said on Thursday."
Sci/Tech,Business,"cingular to reduce work force by roughly 10 percent ceo say cingular wireless llc the nation s largest cell phone company will cut about 10 percent of it 68,000 job over the next 12 to 18 month a it combine operation with the recently acquired at t wireless cingular s chief executive said tuesday","Cingular to Reduce Work Force by Roughly 10 Percent, CEO Says Cingular Wireless LLC, the nation's largest cell phone company, will cut about 10 percent of its 68,000 jobs over the next 12 to 18 months as it combines operations with the recently acquired AT T Wireless, Cingular's chief executive said Tuesday."
World,Business,alert shuts los angeles airport part of los angeles international airport are temporarily closed down amid report of a security breach,Alert shuts Los Angeles airport Parts of Los Angeles international airport are temporarily closed down amid reports of a security breach.
Sports,Business,a 39 new greece 39 beam after success of game a greek get a boost it remains unclear if success will mean higher stature in europe by peter ford staff writer of the christian science monitor,"A  #39;new Greece #39; beams after success of Games As Greeks get a boost, it remains unclear if success will mean higher stature in Europe. By Peter Ford  Staff writer of The Christian Science Monitor."
Business,Sci/Tech,will tellabs push it luck perhaps the optical network supplier should call off it merger with afc,Will Tellabs Push Its Luck? Perhaps the optical network supplier should call off its merger with AFC.
World,Business,renault unveils investment plan for asian hub in south korea afp afp french auto giant renault sa said it will invest some 570 million dollar in south korea over the next three year a part of it global strategy to become a key player in asia notably china,"Renault unveils investment plan for Asian hub in South Korea (AFP) AFP - French auto giant Renault SA said it will invest some 570 million dollars in South Korea over the next three years as part of its global strategy to become a key player in Asia, notably China."
Business,Sci/Tech,research is definitely in motion the blackberry wireless device maker is straining to exceed expectation,Research Is Definitely in Motion The Blackberry wireless device maker is straining to exceed expectations.
Sci/Tech,Business,semiconductor manufacturing to boost capacity by half update2 semiconductor manufacturing international corp china 39 s biggest supplier of made-to-order chip said it factory capacity will rise by more than half in the second half a the company brings more plant on line,"Semiconductor Manufacturing to Boost Capacity by Half (Update2) Semiconductor Manufacturing International Corp., China #39;s biggest supplier of made-to-order chips, said its factory capacity will rise by more than half in the second half as the company brings more plants on line."
Business,Sci/Tech,with work dana-farber learns from 94 mistake nurse teresa mazeika ha known the woman knitting in the blue reclining chair for month but she asks carolyn harlow her name and birthday anyway a she approach with chemotherapy for harlow s blood cancer mazeika a 17-year nursing veteran at dana-farber cancer institute is n't taking any chance that she is about to give the drug to the wrong patient,"With work, Dana-Farber learns from '94 mistakes Nurse Teresa Mazeika has known the woman knitting in the blue reclining chair for months. But she asks Carolyn Harlow her name and birthday anyway, as she approaches with chemotherapy for Harlow's blood cancer. Mazeika, a 17-year nursing veteran at Dana-Farber Cancer Institute, isn't taking any chances that she is about to give the drug to the wrong patient."
Business,Sci/Tech,"ibm claim it bluegene supercomputer is the fastest ibm corp on wednesday said it ha developed the world 39 s fastest computer a 16,000-processor version of it bluegene/l supercomputer","IBM Claims Its BlueGene Supercomputer Is the Fastest IBM Corp. on Wednesday said it has developed the world #39;s fastest computer - a 16,000-processor version of its BlueGene/L supercomputer."
Business,Sci/Tech,neck stent boosted in two study boston scientific corp and medtronic inc competing to enter the u market for stent that keep neck artery open said separate study showed their device prevent complication including stroke after 30 day,"Neck stents boosted in two studies Boston Scientific Corp. and Medtronic Inc. , competing to enter the US market for stents that keep neck arteries open, said separate studies showed their devices prevent complications including stroke after 30 days."
Business,Sports,brewer buyer expected to step out of the shadow monday milwaukee paul attanasio say the story of his brother buying a baseball team is like a script straight out of hollywood he should know,Brewers buyer expected to step out of the shadows Monday MILWAUKEE - Paul Attanasio says the story of his brother buying a baseball team is like a script straight out of Hollywood. He should know.
World,Business,a bit of wall st on the tigris the 150 broker and trader on the iraq stock exchange are not waiting for the war to end buying and selling order a few hundred yard away from the fighting,"A Bit of Wall St. on the Tigris The 150 brokers and traders on the Iraq Stock Exchange are not waiting for the war to end, buying and selling orders a few hundred yards away from the fighting."
Business,World,labor situation deserves honest talk for a moment last week president bush escaped the white house spin chamber and wa the plainspoken man much of the nation came to like four year ago,"Labor situation deserves honest talk For a moment last week, President Bush escaped the White House spin chamber and was the plainspoken man much of the nation came to like four years ago."
Business,Sci/Tech,danaher to make offer for linx printing danaher corp a maker of sears craftsman tool and environmental testing product said wednesday that it plan to make a cash tender offer to purchase linx printing technology plc for 158 million including transaction cost,"Danaher to Make Offer for Linx Printing Danaher Corp., a maker of Sears Craftsman tools and environmental testing products, said Wednesday that it plans to make a cash tender offer to purchase Linx Printing Technologies PLC for \$158 million, including transaction costs."
World,Business,india s tata expands regional footprint via natsteel buyout afp afp india s tata iron and steel company ltd took a strategic step to expand it asian footprint with the announcement it will buy the asia-pacific steel operation of singapore s natsteel ltd,India's Tata expands regional footprint via NatSteel buyout (AFP) AFP - India's Tata Iron and Steel Company Ltd. took a strategic step to expand its Asian footprint with the announcement it will buy the Asia-Pacific steel operations of Singapore's NatSteel Ltd.
Business,World,bush pledge strong-dollar policy president bush meet with italian prime minister silvio berlusconi in the oval office of the white house wednesday dec 15 2004 in washington,"Bush Pledges Strong-Dollar Policy President Bush meets with Italian Prime Minister Silvio Berlusconi in the Oval Office of the White House, Wednesday, Dec. 15, 2004, in Washington."
Business,Sci/Tech,alternative energy ready or not even with a boost from higher oil price and growing concern about global warming the payoff on most alternative energy technology seems a way off,"Alternative Energy: Ready or not? Even with a boost from higher oil prices and growing concern about global warming, the payoff on most alternative energy technologies seems a ways off."
Business,Sci/Tech,judge asked to penalize microsoft over e-mail burst.com asked a u judge to penalize microsoft for destroying e-mail it say the world 39 s largest software company should have preserved a evidence in antitrust suit,Judge asked to penalize Microsoft over e-mails Burst.com asked a US judge to penalize Microsoft for destroying e-mails it says the world #39;s largest software company should have preserved as evidence in antitrust suits.
Business,Sci/Tech,sun settle kodak patent suit sun microsystems say it will pay kodak 92 million to settle a high-profile patent suit involving sun 39 s java programming technology,Sun settles Kodak patent suit Sun Microsystems says it will pay Kodak \$92 million to settle a high-profile patent suit involving Sun #39;s Java programming technology.
Sci/Tech,World,dog in training to sniff out cancer expert have trained unwanted dog into supersniffers that can detect drug or bomb now they re focusing on a new threat 151 prostate cancer,Dogs in Training to Sniff Out Cancer Experts have trained unwanted dogs into supersniffers that can detect drugs or bombs. Now they're focusing on a new threat #151;prostate cancer.
Sci/Tech,Business,opm delving deeper into employee 39 background which set hiring and employment standard for the government is reviewing it employee to ensure that they are suitable for job involving the quot public trust,OPM Delving Deeper Into Employees #39; Backgrounds which sets hiring and employment standards for the government -- is reviewing its employees to ensure that they are suitable for jobs involving the  quot;public trust.
Sci/Tech,Business,flat-screen tv price are falling for holiday but trend provokes industry unrest panel maker call for drop in retail markup to move unit by evan ramstad and gary mcwilliams,Flat-screen TV prices are falling for holidays But trend provokes industry unrest; panel makers call for drop in retail markups to move units. By Evan Ramstad and Gary McWilliams.
Business,Sci/Tech,"ed cutting 4,600 job through early retirement taking u 150m plano tex cp electronic data system is cutting 4,600 job through early retirement and taking a 150 million u charge in the fourth quarter the information technology company said tuesday","EDS cutting 4,600 jobs through early retirement, taking US\$150M &lt;b&gt;...&lt;/b&gt; PLANO, Tex. (CP) - Electronic Data Systems is cutting 4,600 jobs through early retirement and taking a \$150 million US charge in the fourth quarter, the information technology company said Tuesday."
Sci/Tech,Business,help wanted by it service firm the growing service industry is hiring but tech worker looking for a job may need to do more than brush up on their coding,"Help wanted by IT services firms The growing services industry is hiring, but tech workers looking for a job may need to do more than brush up on their coding."
World,Sci/Tech,breast scan fail in some woman some woman with breast cancer are less likely to have their tumour picked up by scan say expert,"Breast scans 'fail' in some women Some women with breast cancer are less likely to have their tumours picked up by scans, say experts."
Business,Sci/Tech,microsoft to hire hundred in india microsoft on tuesday announced it decision to localise window and office software in 14 indian language over the next 12 month and that the company would hire 39 hundred 39 in india this year,Microsoft to hire hundreds in India Microsoft on Tuesday announced its decision to localise Windows and Office software in 14 Indian languages over the next 12 months and that the company would hire  #39;hundreds #39; in India this year.
Business,Sci/Tech,infineon to pay a fine in the fixing of chip price federal prosecutor announced on wednesday that they had cracked a global cartel that had illegally fixed price of memory chip in personal computer and server for,Infineon to Pay a Fine in the Fixing Of Chip Prices Federal prosecutors announced on Wednesday that they had cracked a global cartel that had illegally fixed prices of memory chips in personal computers and servers for 
Sci/Tech,Business,39 breakthrough 39 on hydrogen fuel u scientist had made a breakthrough in their quest to make low-cost hydrogen a technology key to finding new source of energy to end u dependence on foreign oil they said," #39;Breakthrough #39; on hydrogen fuel US scientists had made a breakthrough in their quest to make low-cost hydrogen, a technology key to finding new sources of energy to end US dependence on foreign oil, they said."
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41 billion merger between cingular wireless llc and at amp t wireless service inc won approval from the federal communication commission yesterday according to federal source close to,"Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. won approval from the Federal Communications Commission yesterday, according to federal sources close to "
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco at virtually every turn intel corp executive are heaping praise on an emerging long-range wireless technology known a wimax which can blanket entire city with high-speed internet access,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp. executives are heaping praise on an emerging long-range wireless technology known as WiMAX, which can blanket entire cities with high-speed Internet access."
Business,World,belarus bank denies money laundering charge a bank in belarus ha denied u charge that it laundered money for former iraqi leader saddam hussein infobank in a statement said it ha strictly followed international agreement related to the fight against illegal transaction,"Belarus Bank Denies Money Laundering Charge A bank in Belarus has denied US charges that it laundered money for former Iraqi leader Saddam Hussein. Infobank, in a statement, said it has strictly followed international agreements related to the fight against illegal transactions."
Sci/Tech,World,court whale have no standing to sue ap ap a federal appeal court decided wednesday that marine mammal have no standing to sue to stop the u.s navy from using sonar,Court: Whales Have No Standing to Sue (AP) AP - A federal appeals court decided Wednesday that marine mammals have no standing to sue to stop the U.S. Navy from using sonar.
World,Business,uk train line to be closed for day 39 after fatal derailment a main rail line between london and southwest england will remain closed for a number of day 39 39 a uk police investigate the weekend derailment of a firstgroup plc train in which seven people lost their life,"UK Train Line to Be Closed for Days #39; After Fatal Derailment A main rail line between London and southwest England will remain closed for a number of days #39; #39; as UK police investigate the weekend derailment of a FirstGroup Plc train, in which seven people lost their lives."
World,Business,venezuela prepares for chavez recall vote supporter and rival warn of possible fraud government say chavez s defeat could produce turmoil in world oil market,Venezuela Prepares for Chavez Recall Vote Supporters and rivals warn of possible fraud; government says Chavez's defeat could produce turmoil in world oil market.
World,Business,oil export flow a strike woe ease a general strike in nigeria which ha raised fear over oil supply from the world 39 s seventh-largest exporter will likely end it first phase on thursday quot all going well quot union leader said,"Oil exports flow as strike woes ease A general strike in Nigeria, which has raised fears over oil supply from the world #39;s seventh-largest exporter, will likely end its first phase on Thursday  quot;all going well quot;, union leaders said."
Sci/Tech,World,press review 0850cet the seizure of fake nike sportswear by the custom department wa one of the main story on wednesday 39 s newspaper l-orizzont published,Press review 0850CET--The seizure of fake Nike sportswear by the Customs Department was one of the main stories on Wednesday #39;s newspapers. L-Orizzont published 
World,Business,panel urge n.y to pay 14 billion more for city school court-appointed referee recommended the state pay an additional 14 billion over four year to improve new york city school,Panel Urges N.Y. to Pay \$14 Billion More for City Schools Court-appointed referees recommended the state pay an additional \$14 billion over four years to improve New York City schools.
World,Sports,greek weightlifter awaits verdict greek weightlifter leonidas sampanis will find out on sunday if he is to be stripped of his medal,Greek weightlifter awaits verdict Greek weightlifter Leonidas Sampanis will find out on Sunday if he is to be stripped of his medal.
Business,Sci/Tech,tsa 39 pat-downs 39 cross the line for some flier million of holiday traveler nationwide are experiencing an all-too-intimate form of security screening that some say amount to sexual groping a quot pat-down quot by government official,TSA  #39;pat-downs #39; cross the line for some fliers Millions of holiday travelers nationwide are experiencing an all-too-intimate form of security screening that some say amounts to sexual groping - a  quot;pat-down quot; by government officials.
World,Sports,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
Business,Sci/Tech,lucent s history a case study in wild ride if you ve ever wondered what ignited america s late-1990s obsession with telecom and tech stock you could well argue it all started with lucent technology,"Lucent's history a case study in wild rides If you've ever wondered what ignited America's late-1990s obsession with telecom and tech stocks, you could well argue it all started with Lucent Technologies ."
World,Business,remark on homosexuality delay seating of european panel the european union 39 s normally yawn-inducing institution raised eyebrow on wednesday when a spat over comment about homosexuality made by an italian bureaucrat led to the,Remark on Homosexuality Delays Seating of European Panel The European Union #39;s normally yawn-inducing institutions raised eyebrows on Wednesday when a spat over comments about homosexuality made by an Italian bureaucrat led to the 
Business,Sci/Tech,"local group join suit to de-list endangered specie bob briggs wife family ha owned about 1,000 acre of redwood forest off waddell creek since 1913 he doesnt clearcut and log about once a decade","Local group joins suit to de-list endangered species Bob Briggs wifes family has owned about 1,000 acres of redwood forest off Waddell Creek since 1913. He doesnt clearcut, and logs about once a decade."
Sci/Tech,World,u.n urge fund to curb african locust ap ap with swarm of locust threatening crop in a number of african country a u.n agency appealed for an additional 36 70 million in assistance thursday to prevent the upsurge from becoming a full-scale plague,"U.N. Urges Funds to Curb African Locusts (AP) AP - With swarms of locusts threatening crops in a number of African countries, a U.N. agency appealed for an additional  #36;70 million in assistance Thursday to prevent the upsurge from becoming a full-scale plague."
Sci/Tech,Business,apple 39 s ipod in short supply apple computer inc 39 s ipod digital music player are in short supply at u retailer including amazon.com inc and best buy co,Apple #39;s iPod in short supply Apple Computer Inc. #39;s iPod digital music players are in short supply at US retailers including Amazon.com Inc. and Best Buy Co.
World,Sci/Tech,bush video awarded turner prize artist jeremy deller win this year s turner prize for a film about u president george bush s home town,Bush video awarded Turner Prize Artist Jeremy Deller wins this year's Turner Prize for a film about US President George Bush's home town.
Business,Sci/Tech,crunch time for biotech company washington area biotech company will face pivotal moment this year finding out whether key product work before money dry up fending off competition from bigger company and perhaps filing to go public,"Crunch Time for Biotech Companies Washington area biotech companies will face pivotal moments this year, finding out whether key products work before money dries up, fending off competition from bigger companies,  and, perhaps filing to go public."
Sports,World,three jockey one trainer arrested london british police arrested 16 people including three jockey and a trainer wednesday a part of a major crackdown on corruption in horse racing,"Three jockeys, one trainer arrested LONDON -- British police arrested 16 people, including three jockeys and a trainer, Wednesday as part of a major crackdown on corruption in horse racing."
World,Sports,tennis night final for au open the centenary australian open will be the first grand slam event to stage it final at night,Tennis: Night final for Aus Open The centenary Australian Open will be the first Grand Slam event to stage its final at night.
World,Sci/Tech,toshiba claim hollywood backing in war for next dvd standard afp afp toshiba said four major hollywood studio had thrown their crucial weight behind high definition dvd hd-dvd one of two disc format contending to be the standard in next-generation dvd,"Toshiba claims Hollywood backing in war for next DVD standard (AFP) AFP - Toshiba said four major Hollywood studios had thrown their crucial weight behind High Definition DVD (HD-DVD), one of two disc formats contending to be the standard in next-generation DVDs."
World,Sports,rivalry blamed in philippine communist leader 39 s death a leader of a philippine communist breakaway group ha been killed in what may be rivalry among former comrade the shooting is the latest in a series of assassination of communist party defector,"Rivalry Blamed in Philippine Communist Leader #39;s Death A leader of a Philippine communist breakaway group has been killed, in what may be rivalry among former comrades. The shooting is the latest in a series of assassinations of Communist Party defectors."
World,Business,stock climb on strong economic data new york newly optimistic investor sent stock sharply higher friday propelling the dow jones industrials up more than 100 point after economic data showed strength in manufacturing and construction wall street greeted the departure of peoplesoft inc s chief executive by buying up technology share,"Stocks Climb on Strong Economic Data NEW YORK - Newly optimistic investors sent stocks sharply higher Friday, propelling the Dow Jones industrials up more than 100 points, after economic data showed strength in manufacturing and construction. Wall Street greeted the departure of PeopleSoft Inc.'s chief executive by buying up technology shares..."
Business,Sports,taking advantage of the terminally stupid would you pay 4 for something that at best is worth a dime concord communication shareholder would,"Taking Advantage of the Terminally Stupid Would you pay \$4 for something that, at best, is worth a dime? Concord Communications shareholders would."
World,Business,stock close higher on brokerage earnings new york stock dashed higher tuesday a investor welcomed strong earnings from financial service company upbeat economic data and some reassuring news from the federal reserve the fed s decision to raise short-term interest rate by another quarter-percentage point to 1.75 percent did not come a a surprise to the market,"Stocks Close Higher on Brokerage Earnings NEW YORK - Stocks dashed higher Tuesday as investors welcomed strong earnings from financial services companies, upbeat economic data and some reassuring news from the Federal Reserve.    The Fed's decision to raise short-term interest rates by another quarter-percentage point to 1.75 percent did not come as a surprise to the market..."
World,Sci/Tech,india desperate for job infrastructure despite economic boom afp afp despite india s economic boom in software and outsourcing service economist have warned the government need more reform to create job in manufacturing to cut poverty,"India desperate for jobs, infrastructure despite economic boom (AFP) AFP - Despite India's economic boom in software and outsourcing services, economists have warned the government needs more reforms to create jobs in manufacturing to cut poverty."
Sci/Tech,Business,netopia to restate result reuters reuters netopia inc a maker of\networking gear on thursday said it auditor kpmg llp\resigned and said it will restate two year of result and\revise the result in it most recent fiscal quarter,"Netopia to Restate Results (Reuters) Reuters - Netopia Inc.  a maker of\networking gear, on Thursday said its auditor KPMG LLP\resigned, and said it will restate two years of results and\revise the results in its most recent fiscal quarter."
World,Business,ivory coast violence deal economic blow burned looted shop dot the commercial capital european airline have suspended flight and only a few ship remain in what wa one of west africa 39 s busiest port,"Ivory Coast violence deals economic blow Burned, looted shops dot the commercial capital. European airlines have suspended flights. And only a few ships remain in what was one of West Africa #39;s busiest ports."
Business,Sci/Tech,broadband charge set to tumble the cost of broadband internet access is likely to fall after ofcom ordered british telecom to cut the amount it charge internet provider,Broadband charges set to tumble The cost of broadband internet access is likely to fall after Ofcom ordered British Telecom to cut the amount it charges internet providers.
World,Business,bskyb see profit rise after strong subscriber growth afp afp british satellite broadcaster bskyb said profit rose by 16 percent in the first quarter a the group enjoyed strong subscriber growth in the run-up to the key christmas trading period,BSkyB sees profits rise after strong subscriber growth (AFP) AFP - British satellite broadcaster BSkyB said profit rose by 16 percent in the first quarter as the group enjoyed strong subscriber growth in the run-up to the key Christmas trading period.
World,Sports,india seek new tv bid the indian board re-opens the bidding for tv right after australian threaten to cancel their tour,India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.
