Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Business,World,judge block record libel claim against financial time london afp a judge at the london high court struck out the bulk of a record libel damage claim of 240 million pound 345 million euro 434 million dollar against the financial time by stockbroker collins stewart tullet,"Judge blocks record libel claim against Financial Times LONDON (AFP) - A judge at the London High Court struck out the bulk of a record libel damages claim of 240 million pounds (345 million euros, 434 million dollars) against the Financial Times by stockbroker Collins Stewart Tullet."
World,Business,bookie take bet on new band aid bookie take bet on a new band aid single being christmas no 1 expected to be confirmed by midge ure,"Bookies take bets on new Band Aid Bookies take bets on a new Band Aid single being Christmas No 1, expected to be confirmed by Midge Ure."
World,Sci/Tech,kid opt for kerry in bellwether online poll reuters reuters the kid have spoken and it s sen.\john kerry with a convincing victory over president bush on,"Kids Opt for Kerry in Bellwether Online Poll (Reuters) Reuters - The kids have spoken, and it's Sen.\John Kerry with a convincing victory over President Bush on"
Sci/Tech,Sports,court whale have no standing to sue ap ap a federal appeal court decided wednesday that marine mammal have no standing to sue to stop the u.s navy from using sonar,Court: Whales Have No Standing to Sue (AP) AP - A federal appeals court decided Wednesday that marine mammals have no standing to sue to stop the U.S. Navy from using sonar.
Sci/Tech,Business,giga counter they 39 re bold brash and break most rule of business so why are the google guy multi-billionaire google inc had plenty to celebrate at it recent annual summer picnic it debut a a public company,"Giga counters They #39;re bold, brash and break most rules of business -- so why are the Google guys multi-billionaires? GOOGLE Inc had plenty to celebrate at its recent annual summer picnic -- its debut as a public company "
World,Sci/Tech,party allowed to contact absentee voter ap ap like fishing in a stocked pond instead of an ocean politician are trying to catch vote by targeting phone call and flier at voter who have already applied for absentee ballot,"Parties Allowed to Contact Absentee Voters (AP) AP - Like fishing in a stocked pond instead of an ocean, politicians are trying to catch votes by targeting phone calls and fliers at voters who have already applied for absentee ballots."
Business,Sports,alaska 39 s summer tourism pegged at 1.4 million visitor the number of summer visitor to alaska rose from the year before prompting the president of the alaska travel industry association to say tourism appeared to be back on track since leveling off after the 2001 terrorist attack,"Alaska #39;s summer tourism pegged at 1.4 million visitors The number of summer visitors to Alaska rose from the year before, prompting the president of the Alaska Travel Industry Association to say tourism appeared to be back on track since leveling off after the 2001 terrorist attacks."
Sci/Tech,Business,sbc bundle up for long term the motley fool the motley fool the lure of bundling service ha been hanging over the communication industry for the past six year or so although many company have been unable to perfect a winning strategy bundling brings together service such a wired local and long distance and wireless phone service internet access and satellite or cable television service,"SBC Bundles Up for Long Term (The Motley Fool) The Motley Fool - The lure of bundling services has been hanging over the communications industry for the past six years or so, although many companies have been unable to perfect a winning strategy. Bundling brings together services such as wired (local and long distance) and wireless phone service, Internet access, and satellite or cable television services."
Sports,Business,america 39 s curse there is an all but unanswerable case for asserting that the biggest story out of the united state this week ha nothing to do with the presidential election ha no connection with the flu vaccine shortage and that it doe not involve a gay bishop either,"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either "
Business,World,erdogan belief european council 39 s decision will be a milestone paris turkish pm recep tayyip erdogan expressed belief on thursday that the decision that the european council would make on december 17th on whether and when to open negotiation with turkey would be a milestone for not only turkey eu relation,Erdogan Believes European Council #39;s Decision Will Be A Milestone PARIS - Turkish PM Recep Tayyip Erdogan expressed belief on Thursday that the decision that the European Council would make on December 17th (on whether and when to open negotiations with Turkey) would be a milestone for not only Turkey-(EU) relations 
Business,Sports,bank look to block glazer bid the financial time claim nomura the japanese bank is involved in a plan to raise 200m to block a takeover of man utd by malcolm glazer,"Bank 'looks to block Glazer bid' The Financial Times claims Nomura, the Japanese bank, is involved in a plan to raise 200m to block a takeover of Man Utd by Malcolm Glazer."
World,Business,staying or going some possibility if bush win president bush plan major change in his cabinet if he win a second term perhaps nominating the first female defense secretary and first black attorney general but very little change among the small group of his closest adviser,Staying or Going? Some Possibilities if Bush Wins President Bush plans major changes in his Cabinet if he wins a second term -- perhaps nominating the first female defense secretary and first black attorney general -- but very little change among the small group of his closest advisers.
Sports,Business,city series-ly wounded with the yank out of the world series the city 39 s economy loses out on at least 40 million according to study by the controller 39 s office and other city agency,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies."
World,Sports,sri lanka off to positive start kumar sangakkara s unbeaten fifty revives sri lanka s chance against pakistan,Sri Lanka off to positive start Kumar Sangakkara's unbeaten fifty revives Sri Lanka's chances against Pakistan.
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company take a major hit because of problem with it including high cost associated with an erp project,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project."
Sci/Tech,Business,amazon.com net sale jump 29 google report 52m in net income october 22 2004 idg news service amazon.com inc fell a penny short of analyst 39 per-share earnings expectation while reporting net sale of 1,"Amazon.com net sales jump 29; Google reports \$52M in net income OCTOBER 22, 2004 (IDG NEWS SERVICE) - Amazon.com Inc. fell a penny short of analysts #39; per-share earnings expectations, while reporting net sales of \$1."
Sci/Tech,Business,regulator let cingular buy at t wireless the 41 billion merger between cingular wireless llc and at t wireless service inc won approval from the federal communication commission friday according to federal source close to the agency the washington post,"Regulators Let Cingular Buy AT T Wireless The \$41 billion merger between Cingular Wireless LLC and AT T Wireless Services Inc. won approval from the Federal Communications Commission Friday, according to federal sources close to the agency. &lt;BR&gt;\&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
Business,Sci/Tech,google 39 s new pc search tool pose risk new york oct 18 2004 people who use public or workplace computer for e-mail instant messaging and web searching have a new privacy risk to worry about google 39 s free new tool that index a pc 39 s content for quickly locating data,"Google #39;s New PC Search Tool Poses Risks NEW YORK Oct. 18, 2004 - People who use public or workplace computers for e-mail, instant messaging and Web searching have a new privacy risk to worry about: Google #39;s free new tool that indexes a PC #39;s contents for quickly locating data."
World,Business,revolving door in aylwin b lewis president of yum brand a chief executive of kmart,"Revolving Door  &lt;em&gt; IN&lt;/em&gt;&lt;br&gt;   Aylwin B. Lewis,  president of Yum Brands, as chief executive of Kmart."
Business,World,ontario won 39 t help other province squeeze ottawa for more premier dalton mcguinty sent a shot across the bow of have-not province sunday warning that ontario will not support effort to wring billion more in equalization payment out,"Ontario won #39;t help other provinces squeeze Ottawa for more &lt;b&gt;...&lt;/b&gt; Premier Dalton McGuinty sent a shot across the bow of have-not provinces Sunday, warning that Ontario will not support efforts to wring billions more in equalization payments out "
Sci/Tech,Business,approval expected for big cellphone deal federal regulator will formally approve cingular wireless 39 s 41 billion purchase of at amp t wireless today company official briefed on the matter said over the weekend,"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend."
World,Sports,thousand of japanese endure night outdoors destruction at least 21 people have been killed by the quake which ha forced thousand to evacuate yesterday many were readying to spend another chilly night outside,"Thousands of Japanese endure night outdoors DESTRUCTION: At least 21 people have been killed by the quake, which has forced thousands to evacuate. Yesterday, many were readying to spend another chilly night outside."
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41 billion merger between cingular wireless llc and at amp t wireless service inc won approval from the federal communication commission yesterday according to federal source close to,"Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. won approval from the Federal Communications Commission yesterday, according to federal sources close to "
Sports,Sci/Tech,another controversial man utd-arsenal game mount st helen 39 s in oregon ha been active these last few month but that is nothing compared to the eruption at old trafford on sunday,Another controversial Man Utd-Arsenal game Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.
World,Sci/Tech,hynix s 3q profit more than triple ap ap south korea s hynix semiconductor inc said monday it third-quarter net profit more than tripled from same period last year thanks to steady global price for memory chip,Hynix's 3Q Profit More Than Triples (AP) AP - South Korea's Hynix Semiconductor Inc. said Monday its third-quarter net profit more than tripled from same period last year thanks to steady global prices for memory chips.
Business,Sci/Tech,spyware opponent win another battle the federal trade commission won an important victory last week in it fight to protect consumer from spyware the software that track unsuspecting web surfer bombard them with advertisement and sometimes even steal login information and password,"Spyware opponents win another battle The Federal Trade Commission won an important victory last week in its fight to protect consumers from spyware, the software that tracks unsuspecting Web surfers, bombards them with advertisements and sometimes even steal login information and passwords."
World,Sci/Tech,british re-enact charge of light brigade ap ap britain s prince philip and saber-waving cavalry re-enactors commemorated the charge of the light brigade on monday 150 year after the doomed british assault against russian cannon in a crimean war battle immortalized by the poet alfred lord tennyson,"British Re-Enact Charge of Light Brigade (AP) AP - Britain's Prince Philip and saber-waving cavalry re-enactors commemorated the charge of the Light Brigade on Monday, 150 years after the doomed British assault against Russian cannons in a Crimean War battle immortalized by the poet Alfred Lord Tennyson."
World,Sci/Tech,"broadcaster donates 36 325,000 to gop ap ap one of the state s biggest broadcaster ha given 13 republican county committee 36 325,000 worth of free air time to promote candidate on it radio and television station throughout california","Broadcaster Donates  #36;325,000 to GOP (AP) AP - One of the state's biggest broadcasters has given 13 Republican county committees  #36;325,000 worth of free air time to promote candidates on its radio and television stations throughout California."
Sports,World,miss peru take miss world crown twenty-year-old miss peru ha been crowned miss world in a southern chinese resort town a china look to become the regular host of an event that would have once been deemed heretical by it communist leader,"Miss Peru takes Miss World crown Twenty-year-old Miss Peru has been crowned Miss World in a southern Chinese resort town, as China looks to become the regular host of an event that would have once been deemed heretical by its Communist leaders."
World,Sports,australia 362-7 v india third test close reuters reuters australia were 362 for seven wicket at the close of play on the first day of their third cricket test against india on tuesday,"Australia 362-7 v India, third test - close (Reuters) Reuters - Australia were 362 for seven wickets at the close of play on the first day of their third cricket test against India on Tuesday."
Sci/Tech,Business,lockheed profit jump on it jet demand new york reuters no 1 u.s defense contractor lockheed\martin corp reported a 41 percent rise in quarterly\profit on tuesday beating wall street forecast a demand\soared for it combat aircraft and information technology\services,"Lockheed Profit Jumps on IT, Jet Demand &lt;p&gt;\&lt;/p&gt;&lt;p&gt; NEW YORK (Reuters) - No. 1 U.S. defense contractor Lockheed\Martin Corp. &lt;LMT.N&gt; reported a 41 percent rise in quarterly\profit on Tuesday, beating Wall Street forecasts, as demand\soared for its combat aircraft and information technology\services.&lt;/p&gt;"
Sci/Tech,Business,cingular at amp t deal get an ok from justice usatoday.com usatoday.com justice department antitrust regulator cleared the way monday for cingular wireless 36 41 billion acquisition of at amp t wireless service awe a crucial step toward creating the nation s largest wireless telephone company,"Cingular, AT amp;T deal gets an OK from Justice (USATODAY.com) USATODAY.com - Justice Department antitrust regulators cleared the way Monday for Cingular Wireless'  #36;41 billion acquisition of AT amp;T Wireless Services (AWE), a crucial step toward creating the nation's largest wireless telephone company."
World,Sci/Tech,bush blame poorly made shirt for bulge ap ap president bush see the value 151 and the humor 151 in the idea that aide could secretly feed him advice through a radio receiver hidden on his back,Bush Blames Poorly Made Shirt for Bulge (AP) AP - President Bush sees the value  #151; and the humor  #151; in the idea that aides could secretly feed him advice through a radio receiver hidden on his back.
Sci/Tech,Business,e.u regulator approve oracle s peoplesoft bid european union antitrust regulator on tuesday cleared oracle corp s hostile 7.7 billion bid for rival business software maker peoplesoft inc removing one of the last major hurdle to the contested takeover proposal,"E.U. Regulators Approve Oracle's PeopleSoft Bid European Union antitrust regulators on Tuesday cleared Oracle Corp.'s hostile \$7.7 billion bid for rival business software maker PeopleSoft Inc., removing one of the last major hurdles to the contested takeover proposal."
Sci/Tech,World,aid warning over bushmeat trade meat from african wild animal being sold illegally in the uk is spreading a virus similar to hiv a leading scientist warns,"Aids warning over bushmeat trade Meat from African wild animals being sold illegally in the UK is spreading a virus similar to HIV, a leading scientist warns."
Business,Sci/Tech,microsoft ready next business im server a little over a year after introducing the first version of office live communication server microsoft say it plan to release the next version of it enterprise instant messaging software in december,"Microsoft Readies Next Business IM Server A little over a year after introducing the first version of Office Live Communications Server, Microsoft says it plans to release the next version of its enterprise instant messaging software, in December."
Business,Sci/Tech,facetime imlogic back live communication server 2005 hard on the heel of microsoft announcing that it 39 s taken live communication server 2005 gold instant messaging management software vendor imlogic and facetime on tuesday both touted their support for the communication product,"FaceTime, IMlogic Back Live Communications Server 2005 Hard on the heels of Microsoft announcing that it #39;s taken Live Communications Server 2005 gold, instant messaging management software vendors IMlogic and FaceTime on Tuesday both touted their support for the communication product."
World,Sports,indonesia at a crossroad at midnight on saturday the dance floor in the hard rock cafe hrc in bali wa heaving apart from a careful pat down at the door for guest the scene wa no different from two year ago before islamist,"Indonesia at a crossroad At midnight on Saturday, the dance floor in the Hard Rock Cafe (HRC) in Bali was heaving. Apart from a careful pat down at the door for guests, the scene was no different from two years ago, before Islamist "
Sci/Tech,Business,korean and japanese phone maker win survey amsterdam reuters south korean mobile phone maker continued a rapid move up the global market ranking during the third quarter while growth in the wider mobile phone market slowed a survey found on wednesday,"Korean and Japanese Phone Makers Win -Survey  AMSTERDAM (Reuters) - South Korean mobile phone makers  continued a rapid move up the global market rankings during the  third quarter, while growth in the wider mobile phone market  slowed, a survey found on Wednesday."
Sci/Tech,World,singapore telecom tie up with malaysia s time dotcom afp afp singapore telecommunication singtel said it ha entered into an agreement with malaysia s time dotcom to link their corporate customer through private leased line circuit,Singapore Telecom ties up with Malaysia's TIME dotcom (AFP) AFP - Singapore Telecommunications (SingTel) said it has entered into an agreement with Malaysia's TIME dotCom to link their corporate customers through private leased line circuits.
World,Sports,henman sail at the swiss indoors by mark ledsom basel reuters britain s world number four tim henmanwon his opening match at the swiss indoors tennis tournamentwith little difficulty on wednesday beating frenchman antonydupuis 6-3 6-4,"Henman Sails at the Swiss Indoors &lt;p&gt;&lt;/p&gt;&lt;p&gt; By Mark Ledsom&lt;/p&gt;&lt;p&gt; BASEL (Reuters) - Britain's world number four Tim Henmanwon his opening match at the Swiss Indoors tennis tournamentwith little difficulty on Wednesday, beating Frenchman AntonyDupuis 6-3, 6-4.&lt;/p&gt;"
World,Sci/Tech,black market in british treasure sold on ebay reuters reuters piece of britain s past including a\second-century silver ring and a 500-year-old tudor trade\weight are among artifact being peddled daily on the internet\to the alarm of expert at the british museum,"Black Market in British Treasure Sold on EBay (Reuters) Reuters - Pieces of Britain's past, including a\second-century silver ring and a 500-year-old Tudor trade\weight, are among artifacts being peddled daily on the Internet\to the alarm of experts at the British Museum."
Business,Sci/Tech,report find handheld device market in continued decline the worldwide market for handheld device saw it third successive quarter of year-over-year decline in the third quarter of 2004 according to a new report released by idc,"Report finds handheld device market in continued decline The worldwide market for handheld devices saw its third successive quarter of year-over-year decline in the third quarter of 2004, according to a new report released by IDC."
Business,World,face from the 1929 crash new york the people who will forever be associated with the great crash of 1929 were all white male and wealthy but their occupation and ethic varied considerably,"Faces From The 1929 Crash NEW YORK - The people who will forever be associated with the Great Crash of 1929 were all white, male and wealthy, but their occupations and ethics varied considerably."
Business,Sci/Tech,will tellabs push it luck perhaps the optical network supplier should call off it merger with afc,Will Tellabs Push Its Luck? Perhaps the optical network supplier should call off its merger with AFC.
Business,Sci/Tech,yahoo debut mobile search san francisco yahoo quote chart expanded it search empire to the mobile arena with the launch of some additional service the company wa one of the original content provider for mobile device running,"Yahoo Debuts Mobile Search SAN FRANCISCO -- Yahoo (Quote, Chart) expanded its search empire to the mobile arena with the launch of some additional services. The company was one of the original content providers for mobile devices running "
Business,Sci/Tech,lexmark loss good for consumer lexmark s loss in court on tuesday may mean that consumer electronics company wo n't try to use the digital millenium copyright act a an all-purpose competition shield anymore consumer advocate say by katie dean,"Lexmark Loss Good for Consumers Lexmark's loss in court on Tuesday may mean that consumer electronics companies won't try to use the Digital Millenium Copyright Act as an all-purpose competition shield anymore, consumer advocates say. By Katie Dean."
Business,Sports,durable good order up order for durable good rose in september for the third time in four month home sale also increased order for good intended to last more than three year increased 0.2 percent to 195,Durable Goods Orders Up Orders for durable goods rose in September for the third time in four months. Home sales also increased. Orders for goods intended to last more than three years increased 0.2 percent to \$195.
World,Sci/Tech,"stability control system can save life ap ap stability control system could save up to 7,000 life each year if they were standard equipment on all vehicle according to a study by the insurance industry","Stability Control Systems Can Save Lives (AP) AP - Stability control systems could save up to 7,000 lives each year if they were standard equipment on all vehicles, according to a study by the insurance industry."
Sci/Tech,Business,when wireless network merge now that it 41 billion takeover of at t wireless ha been completed cingular will spend hundred of million of dollar in coming week on it advertising campaign,"When Wireless Networks Merge Now that its \$41 billion takeover of AT T Wireless has been completed, Cingular will spend hundreds of millions of dollars in coming weeks on its advertising campaign."
Business,World,final edition for a respected asian newsweekly hong kong the far eastern economic review an often incisive newsweekly for more than half a century will become a monthly opinion magazine in december and virtually all of it employee will lose their job dow jones announced on thursday,"Final edition for a respected Asian newsweekly HONG KONG The Far Eastern Economic Review, an often incisive newsweekly for more than half a century, will become a monthly opinion magazine in December, and virtually all of its employees will lose their jobs, Dow Jones announced on Thursday."
Business,Sci/Tech,aol file lawsuit against im 39 spim 39 america online inc said thursday it had filed a federal lawsuit accusing numerous unnamed defendant of violating federal and state law by sending bulk message known a quot spim quot to instant message account and internet chat room,AOL Files Lawsuit Against IM  #39;Spim #39; America Online Inc. said Thursday it had filed a federal lawsuit accusing numerous unnamed defendants of violating federal and state laws by sending bulk messages known as  quot;spim quot; to instant message accounts and Internet chat rooms.
Business,Sports,racing in an evening gown forbes.com forbes.com not every driver wa dressed formally for the start of this year s bullrun a road rally that begin in london at the marble arch and end three day later in ibiza spain yet a driver thrummed their engine nervously on the afternoon of sept 23 waiting for the checkered flag a quick inspection of the field revealed one entrant clad in an oxford shirt and gray pinstripe blazer another sporting a tuxedo and a third me wearing a red couture matthew earnest gown,"Racing in an Evening Gown (Forbes.com) Forbes.com - Not every driver was dressed formally for the start of this year's Bullrun, a road rally that begins in London, at the Marble Arch, and ends three days later in Ibiza, Spain. Yet as drivers thrummed their engines nervously on the afternoon of Sept. 23, waiting for the checkered flag, a quick inspection of the field revealed one entrant clad in an Oxford shirt and gray pinstripe blazer, another sporting a tuxedo, and a third--me--wearing a red couture Matthew Earnest gown."
Business,Sci/Tech,aol e-mail company sue spammer the nation 39 s largest e-mail provider today filed a new round of lawsuit against internet spammer allegedly responsible for shoveling million of junk e-mail message into computer user 39 in-boxes and their instant messaging screen,"AOL, E-Mail Companies Sue Spammers The nation #39;s largest e-mail providers today filed a new round of lawsuits against Internet spammers allegedly responsible for shoveling millions of junk e-mail messages into computer users #39; in-boxes and their instant messaging screens."
Sci/Tech,Business,gateway report smaller quarterly loss gateway inc reported a narrowed net loss in the first quarter a it continues to restructure it operation and integrate it acquisition of emachines still the personal computer and electronics company posted a tiny operating profit it first in nearly three year,"Gateway Reports Smaller Quarterly Loss Gateway Inc. reported a narrowed net loss in the first quarter as it continues to restructure its operations and integrate its acquisition of eMachines. Still, the personal computer and electronics company posted a tiny operating profit -- its first in nearly three years."
Sci/Tech,Sports,blame player not game it wa like nothing youd ever exercised your thumb to before you could do whatever you wanted whenever you wanted the game seemed endless,"Blame player, not game It was like nothing youd ever exercised your thumbs to before. You could do whatever you wanted, whenever you wanted. The game seemed endless."
Sports,Business,new englanders greet the day with wing on their heel in a framingham coffee shop yesterday morning an elderly man softly asked a customer if he could see her newspaper when the woman held up the front page emblazoned with news of the red sox victory the man stared in silence touched his eye and began to cry,"New Englanders greet the day with wings on their heels In a Framingham coffee shop yesterday morning, an elderly man softly asked a customer if he could see her newspaper. When the woman held up the front page, emblazoned with news of the Red Sox victory, the man stared in silence, touched his eyes, and began to cry."
Sports,Sci/Tech,time to scrap broadsheet edition the time is to scrap it broadsheet edition and go tabloid from monday it wa confirmed today the decision wa made after a trial run of the compact edition proved a success said editor robert thomson,"Times to Scrap Broadsheet Edition The Times is to scrap its broadsheet edition and go tabloid from Monday, it was confirmed today. The decision was made after a trial run of the compact edition proved a success, said editor Robert Thomson."
Business,Sci/Tech,aol s viral marketing america online will now provide gratis antivirus protection to it subscriber,AOL's Viral Marketing America Online will now provide gratis antivirus protection to its subscribers.
World,Business,danish group 39 s gift criticized a danish group ha caused controversy in colombia by publicly donating money to the country 39 s largest marxist guerrilla organization,Danish group #39;s gift criticized A Danish group has caused controversy in Colombia by publicly donating money to the country #39;s largest Marxist guerrilla organization.
World,Sports,the unfolding uniform pakistan is inherently unstable dealing with them is like playing with match in a forest larry pressler that statement from larry pressler made during his recent visit to india coincided with,"THE UNFOLDING UNIFORM Pakistan is inherently unstable. Dealing with them is like playing with matches in a forest. - Larry Pressler. That statement from Larry Pressler, made during his recent visit to India, coincided with "
Business,Sci/Tech,"fastrak toll bridge discount end monday about 70,000 motorist signed up for fastrak the electronic toll collection system since july 1 when toll went up from 2 to 3","FasTrak Toll Bridge Discounts End Monday About 70,000 motorists signed up for FasTrak, the electronic toll collection system, since July 1, when tolls went up from \$2 to \$3."
Sports,World,cast-aside candidate grab onto sox coattail by raphael lewis and benjamin gedan globe staff and globe correspondent october 31 2004 republican state senate candidate rod jane of westborough woke up yesterday with a plan to grab some attention from,"Cast-aside candidates grab onto Sox coattails By Raphael Lewis and Benjamin Gedan, Globe Staff and Globe Correspondent  October 31, 2004. Republican state Senate candidate Rod Jane of Westborough woke up yesterday with a plan to grab some attention from "
Business,Sports,key australia-us fta deadline pass a key deadline to bring australia 39 s free trade agreement with the united state into force ha expired but the australian government is still confident the deal will come into effect next year a louise willis report,"Key Australia-US FTA deadline passes A key deadline to bring Australia #39;s Free Trade Agreement with the United States into force has expired. But the Australian Government is still confident the deal will come into effect next year, as Louise Willis reports."
Business,Sci/Tech,med school move delayed to 2007 the msu college of human medicine won 39 t be relocated to grand rapid until at least 2007 and could cost only half a much a university official originally estimated,"Med school move delayed to 2007 The MSU College of Human Medicine won #39;t be relocated to Grand Rapids until at least 2007, and could cost only half as much as university officials originally estimated."
World,Business,volkswagen may be close to settling it wage talk volkswagen and it worker entered a critical week in their wage negotiation on monday with sign that a compromise wa taking shape even a protest flared at factory across germany,"Volkswagen May Be Close to Settling Its Wage Talks Volkswagen and its workers entered a critical week in their wage negotiations on Monday, with signs that a compromise was taking shape even as protests flared at factories across Germany."
Sci/Tech,Business,gateway can party like it 39 s 1999 those were heady day they were back in 1999 the bull market wa still roaring we hadn 39 t yet heard of hanging or dimpled chad,"Gateway Can Party Like It #39;s 1999 Those were heady days, they were, back in 1999. The bull market was still roaring. We hadn #39;t yet heard of hanging or dimpled chads."
Business,Sci/Tech,ip proposal ameren is offering some union worker at illinois power the chance to walk away from new management the saint louis based utility company announced a voluntary separation opportunity for certain ameren ip employee,IP Proposal Ameren is offering some union workers at Illinois Power the chance to walk away from new management. The Saint Louis based utility company announced a voluntary separation opportunity for certain Ameren IP employees.
Business,Sci/Tech,sia chip sale to hit record flatten worldwide semiconductor sale will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two year according to the semiconductor industry association,"SIA: Chip sales to hit record, flatten Worldwide semiconductor sales will hit an all-time high in 2004 but stay relatively flat in 2005 before climbing again over the next two years, according to the Semiconductor Industry Association."
Business,World,quick end to u election crucial u president george w bush is on the verge of a re-election victory but democratic challenger john kerry is not conceding defeat at least not now,"Quick end to US election crucial US President George W. Bush is on the verge of a re-election victory, but Democratic challenger John Kerry is not conceding defeat, at least not now."
World,Business,new eu executive chief announces revamped team the incoming head of the european union 39 s executive body ha announced change to his group of commissioner and say he is ready to go to the european parliament to seek it approval of his team,New EU Executive Chief Announces Revamped Team The incoming head of the European Union #39;s executive body has announced changes to his group of commissioners and says he is ready to go to the European Parliament to seek its approval of his team.
Sci/Tech,Business,calif voter back 36 3 billion stem cell measure reuters reuters a controversial california ballot\measure that would fund a decade of stem cell research with 36 3\billion in state money wa headed for a resounding victory on\wednesday initial return showed,"Calif. Voters Back  #36;3 Billion Stem Cell Measure (Reuters) Reuters - A controversial California ballot\measure that would fund a decade of stem cell research with  #36;3\billion in state money was headed for a resounding victory on\Wednesday, initial returns showed."
Sci/Tech,World,another homicide in holland it is a sad day in what seems to be another politically inspired homicide in holland dutch filmmaker and controversial columnist theo van gogh wa brutally murdered in the street of amsterdam this morning,"Another homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning."
World,Sports,argentina basketball coach magnano quits ruben magnano who coached argentina to the olympic basketball gold medal in athens resigned thursday to accept a coaching job in italy,"Argentina Basketball Coach Magnano Quits Ruben Magnano, who coached Argentina to the Olympic basketball gold medal in Athens, resigned Thursday to accept a coaching job in Italy."
Business,Sci/Tech,"product preview palmoneupgrades treo with faster chip better display\with more than 600,000 unit shipped the treo 600 is one of the big smartphone success story last week palmone introduced the follow-on treo 650 with a higher resolution 320-by-320-pixel tft screen which the company claim increase the visible area of the display and make picture and document much clearer the 650 also carry a removable battery 32mb of flash memory and a faster 312mhz intel xscale processor improved multimedia feature include a built-in mp3 player a digital camera with improved low-light capability a well a video capture and playback functionality product are expected to ship by year end from some carrier who will add their own service and will be priced at about 499 treo 650 palmone","Product Previews palmOneUpgrades Treo With Faster Chip, Better Display\With more than 600,000 units shipped, the Treo 600 is one of the big smartphone success stories. Last week, palmOne introduced the follow-on Treo 650 with a higher resolution 320-by-320-pixel TFT screen, which the company claims increases the visible area of the display and makes pictures and documents much clearer. The 650 also carries a removable battery; 32MB of flash memory, and a faster 312MHz, Intel XScale processor. Improved multimedia features include a built-in MP3 player, a digital camera with improved low-light capabilities, as well as video capture and playback functionality. Products are expected to ship by years end from some carriers who will add their own services, and will be priced at about \$499.\ Treo 650, palmOne"
Sci/Tech,World,serial hiv assault verdict expected mon ap ap a verdict will be announced monday in the trial of a man charged with intentionally exposing 17 woman to hiv a county judge said,"Serial HIV Assault Verdict Expected Mon. (AP) AP - A verdict will be announced Monday in the trial of a man charged with intentionally exposing 17 women to HIV, a county judge said."
Sci/Tech,Business,contradiction in term how to make beer it s been around for thousand of year it ha been worshiped reviled banned and made the cornerstone of economy it ha helped u celebrate weep relax and get laid and now we re going to make some a pint a glass an ale a lager a beer,"Contradiction in Terms : How to make beer It's been around for thousands of years. It has been worshiped, reviled, banned, and made the cornerstone of economies. It has helped us celebrate, weep, relax, and get laid. And now we're going to make some. A pint, a glass, an ale, a lager, a beer."
World,Sci/Tech,atomic power station halted in russia no radiation moscow reuters one reactor at a russian nuclear power station wa closed down after a malfunction but there wa no leak of radiation at the site near the city of saratov on the volga river russian news agency reported on friday,"Atomic Power Station Halted in Russia, No Radiation  MOSCOW (Reuters) - One reactor at a Russian nuclear power  station was closed down after a malfunction, but there was no  leak of radiation at the site near the city of Saratov on the  Volga river, Russian news agencies reported on Friday."
Business,Sci/Tech,ontario get harsh with school dropout huntsville ont the ontario government plan to introduce legislation that will require student to stay in school until they reach the age of 18 said the province,"Ontario gets harsh with school dropouts HUNTSVILLE, ONT. - The Ontario government plans to introduce legislation that will require students to stay in school until they reach the age of 18, said the province?"
Sci/Tech,Business,flat-screen tv price are falling for holiday but trend provokes industry unrest panel maker call for drop in retail markup to move unit by evan ramstad and gary mcwilliams,Flat-screen TV prices are falling for holidays But trend provokes industry unrest; panel makers call for drop in retail markups to move units. By Evan Ramstad and Gary McWilliams.
Business,World,south korea planning huge spending to revive economy report afp afp the south korean government is preparing a huge quot new deal quot spending package in the next few year to revive the country s sagging economy yonhap news agency said,"South Korea planning huge spending to revive economy: report (AFP) AFP - The South Korean government is preparing a huge  quot;New Deal quot; spending package in the next few years to revive the country's sagging economy, Yonhap news agency said."
