Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Sports,highlight of what congress ha done ap ap highlight of what congress ha done 151 and ha not done 151 this year,Highlights of What Congress Has Done (AP) AP - Highlights of what Congress has done  #151; and has not done  #151; this year.
Sci/Tech,World,kenyan laureate urge rich nation to ratify kyoto reuters reuters kenya s nobel peace prize winner wangari maathai on monday urged wealthy nation to ratify the\kyoto protocol on climate change to ease the burden of\pollution on poor country,"Kenyan Laureate Urges Rich Nations to Ratify Kyoto (Reuters) Reuters - Kenya's Nobel Peace Prize winner,\Wangari Maathai, on Monday urged wealthy nations to ratify the\Kyoto protocol on climate change to ease the burden of\pollution on poor countries."
Sci/Tech,Business,prosecutor say ebbers lied to obtain loan court document show federal prosecutor have told lawyer for former worldcom inc chief executive bernard j ebbers that they plan to argue he lied about the telecommunication giant s financial condition in order to get personal loan the washington post,"Prosecutors Say Ebbers Lied to Obtain Loans Court documents show federal prosecutors have told lawyers for former WorldCom Inc. chief executive Bernard J. Ebbers that they plan to argue he lied about the telecommunications giant's financial condition in order to get personal loans. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
World,Business,oil price earnings send stock lower new york investor sent stock lower tuesday a oil price crossed another milestone 54 per barrel earnings report from heavyweight johnson johnson and merrill lynch co,"Oil Prices, Earnings Send Stocks Lower NEW YORK - Investors sent stocks lower Tuesday as oil prices crossed another milestone, \$54 per barrel. Earnings reports from heavyweights Johnson   Johnson and Merrill Lynch   Co..."
Sci/Tech,Business,oracle v peoplesoft lie and lying ceo who tell them peoplesoft 39 s board knew that ceo craig conway had erred in his comment so it filed a corrected version of the meeting transcript with the security and exchange commission,"Oracle vs. PeopleSoft: Lies and Lying CEOs Who Tell Them PeopleSoft #39;s board knew that CEO Craig Conway had erred in his comments, so it filed a corrected version of the meeting transcript with the Securities and Exchange Commission."
World,Business,presidential winner face twin deficit battle afp afp whoever win the november 2 presidential election will inherit massive budget and trade deficit that pose huge economic challenge that will give little relief for president george w bush or rival john kerry,Presidential winner faces 'twin deficits' battle (AFP) AFP - Whoever wins the November 2 presidential election will inherit massive budget and trade deficits that pose huge economic challenges that will give little relief for President George W. Bush or rival John Kerry.
Business,Sci/Tech,microsoft launch new medium center pc microsoft corp msft.o on tuesday unveiled a new version of it window xp medium center adding feature such a instant messaging and high-definition television to a personal computer designed for the living room,"Microsoft Launches New Media Center PC Microsoft Corp. MSFT.O on Tuesday unveiled a new version of its Windows XP Media Center, adding features such as instant messaging and high-definition television to a personal computer designed for the living room."
Business,Sci/Tech,rumor suggest photo ability to be added to ipod quot apple ha invested heavily in technology to edit picture not having a portable device to show them seemed an obvious oversight that would be corrected once the price of the display,Rumors Suggest Photo Ability To Be Added to iPod  quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show them seemed an obvious oversight that would be corrected once the price of the displays 
Sci/Tech,Business,dreamworks animation ipo set at 29m share underwriter for dreamworks animation skg inc producer of the blockbuster shrek movie tuesday set the term of the company s pending initial public offering at 29 million common share with an estimated price range of 23 to 25 a share,"DreamWorks Animation IPO Set at 29M Shares Underwriters for DreamWorks Animation SKG Inc., producer of the blockbuster ""Shrek"" movies, Tuesday set the terms of the company's pending initial public offering at 29 million common shares, with an estimated price range of \$23 to \$25 a share."
World,Business,australia wallet trump war a majority of australian oppose the iraq war but they turned out to be more concerned about the economy,"Australia: Wallets trump war A majority of Australians oppose the Iraq war, but they turned out to be more concerned about the economy."
World,Business,fcc proposes 1.2m indecency fine for fox washington federal regulator proposed a record indecency fine of nearly 1.2 million tuesday against fox broadcasting co for an episode of it reality series married by america that included graphic scene from bachelor and bachelorette party,"FCC Proposes \$1.2M Indecency Fine for Fox WASHINGTON - Federal regulators proposed a record indecency fine of nearly \$1.2 million Tuesday against Fox Broadcasting Co. for an episode of its reality series ""Married by America"" that included graphic scenes from bachelor and bachelorette parties..."
Sci/Tech,Business,piracy crackdown yield 2.2 million the business software alliance collect out-of-court settlement from company that violated copyright rule,Piracy crackdown yields \$2.2 million The Business Software Alliance collects out-of-court settlements from companies that violated copyright rules.
World,Sports,ljubicic down hanescu at open de moselle top-seeded ivan ljubicic of croatia beat victor hanescu of romania 6-4 6-4 tuesday in the first round of the open de moselle,"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle."
Sci/Tech,Business,will your phone become your credit card motorola is working with mastercard to introduce a lifestyle changing credit card phone by year s end,"Will your phone become your credit card? Motorola is working with MasterCard to introduce a ""lifestyle changing"" credit card phone by year's end."
Sci/Tech,Business,intel post higher profit sale computer-chip maker intel corp said yesterday that earnings for it third quarter were 1.9 billion up 15 percent from the same quarter a year ago but the company cautioned that computer-processor demand in the united state is likely to remain low,"Intel Posts Higher Profit, Sales Computer-chip maker Intel Corp. said yesterday that earnings for its third quarter were \$1.9 billion -- up 15 percent from the same quarter a year ago -- but the company cautioned that computer-processor demand in the United States is likely to remain low."
Sci/Tech,Business,tsmc freescale expect initial production of 65nm soi in 4q 2005 taiwan semiconductor manufacturing company tsmc and freescale semiconductor expect to begin initial production of a high-speed 65nm silicon-on-insulator soi process in the fourth quarter of 2005 with volume production pending on market demand,"TSMC, Freescale expect initial production of 65nm SOI in 4Q 2005 Taiwan Semiconductor Manufacturing Company (TSMC) and Freescale Semiconductor expect to begin initial production of a high-speed 65nm silicon-on-insulator (SOI) process in the fourth quarter of 2005, with volume production pending on market demand "
World,Sports,"sherlock is bicycling across australia perth australia a former british soccer player raising money for a leukemia charity set off wednesday on a coast-to-coast ride across australia on a victorian-era bicycle that is older than the country leukemia survivor lloyd scott dressed up a fictional british supersleuth sherlock holmes complete with tweed coat deerstalker hat and a fake mustache for the 2,700-mile trip from perth to sydney","'Sherlock' Is Bicycling Across Australia PERTH, Australia - A former British soccer player raising money for a leukemia charity set off Wednesday on a coast-to-coast ride across Australia on a Victorian-era bicycle that is older than the country.    Leukemia survivor Lloyd Scott dressed up as fictional British supersleuth Sherlock Holmes, complete with tweed coat, deerstalker hat and a fake mustache for the 2,700-mile trip from Perth to Sydney..."
World,Sports,football azerbaijan 0-1 england michael owen head england s winner in the world cup qualifier against azerbaijan,Football: Azerbaijan 0-1 England Michael Owen heads England's winner in the World Cup qualifier against Azerbaijan.
World,Business,ban for former ahold executive dutch retailer ahold s former chairman and it ex-finance officer are barred from executive post a part of a u fraud case settlement,Ban for former Ahold executives Dutch  retailer Ahold's former chairman and its ex-finance officer are barred from executive posts as part of a US fraud case settlement.
Sci/Tech,Business,sony look under the christmas tree american will go gadget shopping this holiday season even if oil price go up sony exec say,"Sony looks under the Christmas tree Americans will go gadget shopping this holiday season even if oil prices go up, Sony execs say."
World,Business,oil export flow a strike woe ease a general strike in nigeria which ha raised fear over oil supply from the world 39 s seventh-largest exporter will likely end it first phase on thursday quot all going well quot union leader said,"Oil exports flow as strike woes ease A general strike in Nigeria, which has raised fears over oil supply from the world #39;s seventh-largest exporter, will likely end its first phase on Thursday  quot;all going well quot;, union leaders said."
Sci/Tech,Business,google unveils desktop search take on microsoft google inc goog.o quote profile research on thursday rolled out a preliminary version of it new desktop search tool making the first move against,"Google Unveils Desktop Search, Takes on Microsoft Google Inc. (GOOG.O: Quote, Profile, Research) on Thursday rolled out a preliminary version of its new desktop search tool, making the first move against "
World,Sports,munro morris face off in nlcs game 2 st louis the houston astros put their hope in a pitcher untested in the postseason when they give pete munro the ball to start game 2 of the nl championship series on thursday one night after dropping the opener to the st,"Munro, Morris Face Off in NLCS Game 2 ST. LOUIS - The Houston Astros put their hopes in a pitcher untested in the postseason when they give Pete Munro the ball to start Game 2 of the NL Championship series on Thursday, one night after dropping the opener to the St..."
Business,Sci/Tech,fcc exempts fiber-to-curb from sharing requirement the federal communication commission thursday voted to allow incumbent telephone carrier from sharing fiber-to-the-curb deployment from competitor prompting one incumbent to announce an accelerated fiber rollout,"FCC exempts fiber-to-curb from sharing requirements The Federal Communications Commission Thursday voted to allow incumbent telephone carriers from sharing fiber-to-the-curb deployments from competitors, prompting one incumbent to announce an accelerated fiber rollout."
Sci/Tech,Business,sun report smaller loss and call it a turnaround a it struggled to increase sale and cut cost sun microsystems managed to reduce it net loss in the first quarter to 174 million,"Sun Reports Smaller Loss and Calls It a Turnaround As it struggled to increase sales and cut costs, Sun Microsystems managed to reduce its net loss in the first quarter to \$174 million."
World,Business,september retail sale up by 1.5 percent washington shopper got their buying groove back last month propelling sale at the nation s retailer by a strong 1.5 percent it wa the best showing since march,"September Retail Sales Up by 1.5 Percent WASHINGTON - Shoppers got their buying groove back last month, propelling sales at the nation's retailers by a strong 1.5 percent. It was the best showing since March..."
World,Business,for many airline pilot the thrill is gone while pilot still feel in command in the air they increasingly are feeling slighted on the ground a airline extract salary and benefit concession from them,"For Many Airline Pilots, the Thrill Is Gone While pilots still feel in command in the air, they increasingly are feeling slighted on the ground, as airlines extract salary and benefits concessions from them."
Sci/Tech,Business,blockbuster cut online price challenge netflix reuters reuters video chain blockbuster inc on\friday said it would lower the price of it online dvd rentals\to undercut a similar move by netflix inc that sparked a stock\a sell-off of both company share,"Blockbuster Cuts Online Price, Challenges Netflix (Reuters) Reuters - Video chain Blockbuster Inc on\Friday said it would lower the price of its online DVD rentals\to undercut a similar move by Netflix Inc. that sparked a stock\a sell-off of both companies' shares."
World,Sports,warne take six but india establish handy lead reuters reuters world test wicket record holder shane warne grabbed six wicket a india established a handy 141-run first inning lead in the second test on saturday,Warne takes six but India establish handy lead (Reuters) Reuters - World test wicket record holder Shane Warne grabbed six wickets as India established a handy 141-run first innings lead in the second test on Saturday.
World,Sports,rugby kiwi earn draw new zealand hold australia 16-16 in the first game of the 2004 tri-nations series,Rugby: Kiwis earn draw New Zealand hold Australia 16-16 in the first game of the 2004 Tri-Nations series.
World,Business,"kerry s wife paid 798,820 dollar in state federal tax in 2003 afp afp teresa heinz kerry wife of democratic presidential candidate john kerry declared 2,291,137 dollar in gross taxable income in 2003 and paid 798,820 dollar in state and federal tax or about 35 percent her office said in a statement","Kerry's wife paid 798,820 dollars in state, federal taxes in 2003 (AFP) AFP - Teresa Heinz Kerry, wife of Democratic presidential candidate John Kerry, declared 2,291,137 dollars in gross taxable income in 2003 and paid 798,820 dollars in state and federal taxes, or about 35 percent, her office said in a statement."
Sci/Tech,Business,fda order strong antidepressant warning label by diedtra henderson washington ap the food and drug administration on friday ordered that all antidepressant carry black box warning that they increase the risk of suicidal thinking and behavior in child who take them patient and their parent will be given medication guide that include the warning with each new prescription or refill,"FDA Orders Strong Antidepressant Warning Labels By DIEDTRA HENDERSON    WASHINGTON (AP) -- The Food and Drug Administration on Friday ordered that all antidepressants carry ""black box"" warnings that they ""increase the risk of suicidal thinking and behavior"" in children who take them.    Patients and their parents will be given medication guides that include the warning with each new prescription or refill..."
World,Sci/Tech,kerry to reverse stem cell policy u presidential candidate john kerry say he will make stem cell research a priority dropping george bush s policy,"Kerry to reverse stem cell policy US presidential candidate John Kerry says he will make stem cell research a priority, dropping George Bush's policy."
Sports,World,update 2-cricket-malik reported for suspect action cricket-icc clear zimbabwe cricket union of racism october 17 2004 14:05:37 lahore pakistan oct 17 reuters a special report by an international cricket council icc inquiry commission ha ruled there is no evidence of racism within the,"UPDATE 2-Cricket-Malik reported for suspect action  Cricket-ICC clears Zimbabwe Cricket Union of racism October 17, 2004 14:05:37 LAHORE, Pakistan, Oct 17 (Reuters) - A special report by an International Cricket Council (ICC) inquiry commission has ruled there is no evidence of racism within the "
Sci/Tech,Business,sun post narrower quarterly loss october 14 2004 reuters san francisco sun microsystems inc today posted a narrower quarterly loss a revenue rose year over year for the second consecutive quarter after three year of decline sending share slightly higher,"Sun posts narrower quarterly loss OCTOBER 14, 2004 (REUTERS) - SAN FRANCISCO -- Sun Microsystems Inc. today posted a narrower quarterly loss as revenue rose year over year for the second consecutive quarter after three years of declines, sending shares slightly higher."
Sci/Tech,Sports,toughest athlete is female and unknown you probably have n't heard about one of the toughest endurance sport around the deca-ironman that s 38 km swimming immediately followed by an 1800 km bicycle ride and a 420 km run currently the world record stand at about 187 hour held by a german housewife nobody else ha ever finished the course below 192 hour,"Toughest athlete is female and unknown You probably haven't heard about one of the toughest endurance sports around: the deca-ironman. That's 38 km swimming, immediately followed by an 1800 km bicycle ride and a 420 km run. Currently, the world record stands at about 187 hours, held by a German housewife. Nobody else has ever finished the course below 192 hours.  "
Business,Sci/Tech,u consumer unaware of spyware the finding come in a report from the newly formed consumer spyware initiative a joint effort by dell and the non-profit internet education foundation that aim to increase awareness of spyware,"US consumers unaware of spyware The findings come in a report from the newly formed Consumer Spyware Initiative, a joint effort by Dell and the non-profit Internet Education Foundation that aims to increase awareness of spyware."
Business,Sci/Tech,wi-fi successor is called high-speed hype for now san francisco at virtually every turn intel corp executive are heaping praise on an emerging long-range wireless technology known a wimax which can blanket entire city with high-speed internet access,"Wi-Fi successor is called high-speed hype -- for now SAN FRANCISCO -- At virtually every turn, Intel Corp. executives are heaping praise on an emerging long-range wireless technology known as WiMAX, which can blanket entire cities with high-speed Internet access."
Sports,Sci/Tech,ramirez should be taking it to heart when it come down to this when it s worse than you could have possibly imagined if you are any kind of ballplayer at all you look within and ask yourself what you can do to make it better,"Ramirez should be taking it to heart When it comes down to this, when it's worse than you could have possibly imagined, if you are any kind of ballplayer at all, you look within and ask yourself what you can do to make it better."
Business,Sports,stanley set sight on elland road for casino stanley leisure plc ha announced a stanley casino limited plan to develop a casino complex on land adjacent to leeds united 39 s elland road stadium,Stanley set sights on Elland Road for casino Stanley Leisure plc has announced a Stanley Casinos Limited plan to develop a casino complex on land adjacent to Leeds United #39;s Elland Road stadium.
World,Sci/Tech,an old church s new tilt inspires tourist and t-shirt a humble church ha something germany s glorious cologne cathedral can not match a leaning tower,An Old Church's New Tilt Inspires Tourists and T-Shirts A humble church has something Germany's glorious Cologne Cathedral cannot match: a leaning tower.
World,Sci/Tech,calif mental health service may expand ap ap a pressure increase on california s mental health system it worker and advocate say they are forced to do more with a supply of money that seems to shrink each year,"Calif. Mental Health Services May Expand (AP) AP - As pressures increase on California's mental health system, its workers and advocates say they are forced to do more with a supply of money that seems to shrink each year."
World,Sci/Tech,5 eu minister back digital passport florence interior minister from the five largest west european country have agreed to adopt digital fingerprinting on passport official here said but a second day of talk on monday found them still deadlocked on a plan to create migrant holding,"5 EU ministers back digital passports FLORENCE Interior ministers from the five largest West European countries have agreed to adopt digital fingerprinting on passports, officials here said, but a second day of talks on Monday found them still deadlocked on a plan to create migrant holding "
Sci/Tech,Business,liberty alliance name first director new member the liberty alliance project signalled that it expects to have longevity when it come to developing and promoting federated identity standard by naming it first executive director on monday,"Liberty Alliance names first director, new members The Liberty Alliance Project signalled that it expects to have longevity when it comes to developing and promoting federated identity standards by naming its first executive director on Monday."
Business,Sci/Tech,google put desktop search privacy up front google ha announced a new desktop search application that enables user to search their e-mail file web history and chat perhaps learning from previous mistake google say it ha designed the product quot from the ground up to respect user privacy,"Google puts desktop search privacy up front Google has announced a new desktop search application that enables users to search their e-mail, files, web history, and chats. Perhaps learning from previous mistakes, Google says it has designed the product  quot;from the ground up to respect user privacy."
World,Sci/Tech,g5 pisanu europol play key role against terrorism agi florence italy oct.18 quot europol must play a key role in the struggle against terorrism quot said interior minister giuseppe pisanu illustrating the result of the g5 italy uk france germany spain interior minister meeting held today in,"G5, PISANU: EUROPOL PLAYS KEY ROLE AGAINST TERRORISM (AGI) - Florence, Italy, Oct.18 -  quot;EuroPol must play a key role in the struggle against terorrism quot; said Interior Minister Giuseppe Pisanu, illustrating the results of the G5 (Italy, UK, France, Germany, Spain) Interior Ministers meeting held today in "
World,Sports,tennis davenport to play on lindsay davenport say she plan to play in the australian open next january,Tennis: Davenport to play on Lindsay Davenport says she plans to play in the Australian Open next January.
World,Business,stock edge higher a oil price retreat new york a sharp drop in oil price gave wall street a modest relief rally monday with stock edging higher on news that oil production had soared during the month of september investor who have sold stock for month a oil price climbed reversed course monday and started buying a the price of crude declined,"Stocks Edge Higher As Oil Prices Retreat NEW YORK - A sharp drop in oil prices gave Wall Street a modest relief rally Monday, with stocks edging higher on news that oil production had soared during the month of September.    Investors who have sold stocks for months as oil prices climbed reversed course Monday and started buying as the price of crude declined..."
World,Sports,usc miami top bcs standing not okla southern california took the top spot monday in the season s first bowl championship series standing and surprisingly miami is ahead of oklahoma in a close race for the second spot oklahoma is no,"USC, Miami Top BCS Standings, Not Okla. Southern California took the top spot Monday in the season's first Bowl Championship Series standings, and surprisingly Miami is ahead of Oklahoma in a close race for the second spot.    Oklahoma is No..."
Sci/Tech,Business,ibm post broad q3 revenue growth new york ibm corp posted quarterly result on monday showing 9 percent revenue growth from last year and slight earnings growth despite a 320 million charge it took during the quarter to settle some claim in a lawsuit over it pension plan,"IBM posts broad Q3 revenue growth NEW YORK - IBM Corp. posted quarterly results on Monday showing 9 percent revenue growth from last year and slight earnings growth, despite a \$320 million charge it took during the quarter to settle some claims in a lawsuit over its pension plan."
Business,Sci/Tech,bass moving headquarters to florida the bass angler sportsman society is moving it headquarters to central florida the bass fishing organization based in montgomery since it inception in 1967 announced monday,"BASS moving headquarters to Florida The Bass Anglers Sportsman Society is moving its headquarters to Central Florida. The bass fishing organization, based in Montgomery since its inception in 1967, announced Monday "
Sci/Tech,Business,regulator approve artificial heart the food and drug administration approved the use of an artificial heart made by syncardia system a a temporary device for people awaiting transplant,Regulators Approve Artificial Heart The Food and Drug Administration approved the use of an artificial heart made by SynCardia Systems as a temporary device for people awaiting transplants.
Sci/Tech,Business,flat-screen tv emits international distress signal could your tv call the air force apparently toshiba flat-screens can tv doesn 39 t get much better than this quot an oregon man discovered earlier this month that his year-old toshiba corporation flat-screen,"Flat-screen TV emits international distress signal Could your TV call the Air Force? Apparently, Toshiba flat-screens can! Tv doesn #39;t get much better than this...  quot;An Oregon man discovered earlier this month that his year-old Toshiba Corporation flat-screen "
World,Sports,glazer stake in man utd nears 30 u tycoon malcolm glazer lift his stake in manchester utd to 28.11 one day after spending 17m on further share buy,"Glazer stake in Man Utd nears 30 US tycoon Malcolm Glazer lifts his stake in Manchester Utd to 28.11, one day after spending 17m on  further share buys."
Sci/Tech,Business,greenspan debt home price not dangerous the record level of debt carried by american household and soaring home price do not appear to represent serious threat to the u economy federal reserve chairman alan greenspan said tuesday,"Greenspan: Debt, home prices not dangerous The record level of debt carried by American households and soaring home prices do not appear to represent serious threats to the US economy, Federal Reserve Chairman Alan Greenspan said Tuesday."
World,Sci/Tech,ancient fungus revived in lab fungus from a deep-sea sediment core that is hundred of thousand of year old will grow when placed in culture scientist discover,"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover."
Sports,Sci/Tech,logjam at the point doc river doe not subscribe to the mad scientist mix-and-match method when it come to selecting a backup point guard he doe not want a rotation of marcus bank jiri welsch and delonte west picking up the minute gary payton leaf behind he doe not want the trio of young inexperienced guard wondering about playing time in addition,"Logjam at the point Doc Rivers does not subscribe to the mad scientist, mix-and-match method when it comes to selecting a backup point guard. He does not want a rotation of Marcus Banks, Jiri Welsch, and Delonte West picking up the minutes Gary Payton leaves behind. He does not want the trio of young, inexperienced guards wondering about playing time in addition ..."
World,Sports,f1 british grand prix ruled out jackie stewart reject bernie ecclestone s claim that the british grand prix is dead,F1: British Grand Prix ruled out Jackie Stewart rejects Bernie Ecclestone's claims that the British Grand Prix is dead.
Business,Sci/Tech,web-based kidney match raise ethic question a colorado man who placed a quot transplant wanted quot ad on a massachusetts-based internet site is expected today to receive a kidney donated by a total stranger who simply wanted to do quot something big quot the transaction mark the first time an organ transplant ha been brokered by a commercial web company,Web-based kidney match raises ethics questions A Colorado man who placed a  quot;transplant wanted quot; ad on a Massachusetts-based Internet site is expected today to receive a kidney donated by a total stranger who simply wanted to do  quot;something big. quot; The transaction marks the first time an organ transplant has been brokered by a commercial web company.
Sports,Business,game 5 marathon rated highly with viewer monday s game 5 of the red sox-yankees series showed an interesting rating pattern the window from 5:15-8 p.m the time allotted for the telecast did a 42.2 rating and 66 audience share in boston those are terrific number for any market the better news for fox wa that the game wa only half-over at that point,"Game 5 marathon rated highly with viewers Monday's Game 5 of the Red Sox-Yankees series showed an interesting ratings pattern. The window from 5:15-8 p.m., the time allotted for the telecast, did a 42.2 rating and 66 audience share in Boston. Those are terrific numbers for any market. The better news for Fox was that the game was only half-over at that point."
Sci/Tech,Business,motorola quarterly earnings rise motorola inc the world s no 2 maker of cell phone on tuesday said it quarterly profit\more than tripled a sale rose 26 percent driven in part by a host of new handset model and cost control,"Motorola Quarterly Earnings Rise Motorola Inc., the world's No. 2 maker of cell phones, on Tuesday said its quarterly profit\more than tripled, as sales rose 26 percent, driven in part by a host of new handset models and cost controls."
Sci/Tech,Business,fcc chair to seek net telephone oversight fcc chairman michael powell said tuesday that he would seek broad regulatory authority for the federal government over internet-based telephone service to avoid stifling the emerging market,FCC Chair to Seek Net Telephone Oversight FCC Chairman Michael Powell said Tuesday that he would seek broad regulatory authority for the federal government over Internet-based telephone services to avoid stifling the emerging market.
Sci/Tech,World,court whale have no standing to sue ap ap a federal appeal court decided wednesday that marine mammal have no standing to sue to stop the u.s navy from using sonar,Court: Whales Have No Standing to Sue (AP) AP - A federal appeals court decided Wednesday that marine mammals have no standing to sue to stop the U.S. Navy from using sonar.
Sci/Tech,Business,giga counter they 39 re bold brash and break most rule of business so why are the google guy multi-billionaire google inc had plenty to celebrate at it recent annual summer picnic it debut a a public company,"Giga counters They #39;re bold, brash and break most rules of business -- so why are the Google guys multi-billionaires? GOOGLE Inc had plenty to celebrate at its recent annual summer picnic -- its debut as a public company "
World,Sci/Tech,party allowed to contact absentee voter ap ap like fishing in a stocked pond instead of an ocean politician are trying to catch vote by targeting phone call and flier at voter who have already applied for absentee ballot,"Parties Allowed to Contact Absentee Voters (AP) AP - Like fishing in a stocked pond instead of an ocean, politicians are trying to catch votes by targeting phone calls and fliers at voters who have already applied for absentee ballots."
Business,Sci/Tech,alaska 39 s summer tourism pegged at 1.4 million visitor the number of summer visitor to alaska rose from the year before prompting the president of the alaska travel industry association to say tourism appeared to be back on track since leveling off after the 2001 terrorist attack,"Alaska #39;s summer tourism pegged at 1.4 million visitors The number of summer visitors to Alaska rose from the year before, prompting the president of the Alaska Travel Industry Association to say tourism appeared to be back on track since leveling off after the 2001 terrorist attacks."
Sci/Tech,Business,intel cancel plan to enter digital tv chip market san francisco reuters intel corp intc.o on thursday said it ha scrapped plan to enter the digital television chip business marking a major retreat from it push into consumer electronics,"Intel Cancels Plan to Enter Digital TV Chip Market  SAN FRANCISCO (Reuters) - Intel Corp. &lt;A HREF=""http://www.reuters.co.uk/financeQuoteLookup.jhtml?ticker=INTC.O qtype=sym infotype=info qcat=news""&gt;INTC.O&lt;/A&gt; on Thursday  said it has scrapped plan to enter the digital television chip  business, marking a major retreat from its push into consumer  electronics."
Sci/Tech,Business,strong server pc sale boost microsoft revenue the company s earnings beat wall street expectation,"Strong Server, PC Sales Boost Microsoft Revenue The company's earnings beat Wall Street expectations."
Business,World,erdogan belief european council 39 s decision will be a milestone paris turkish pm recep tayyip erdogan expressed belief on thursday that the decision that the european council would make on december 17th on whether and when to open negotiation with turkey would be a milestone for not only turkey eu relation,Erdogan Believes European Council #39;s Decision Will Be A Milestone PARIS - Turkish PM Recep Tayyip Erdogan expressed belief on Thursday that the decision that the European Council would make on December 17th (on whether and when to open negotiations with Turkey) would be a milestone for not only Turkey-(EU) relations 
Business,Sports,bank look to block glazer bid the financial time claim nomura the japanese bank is involved in a plan to raise 200m to block a takeover of man utd by malcolm glazer,"Bank 'looks to block Glazer bid' The Financial Times claims Nomura, the Japanese bank, is involved in a plan to raise 200m to block a takeover of Man Utd by Malcolm Glazer."
Sports,Business,city series-ly wounded with the yank out of the world series the city 39 s economy loses out on at least 40 million according to study by the controller 39 s office and other city agency,"City Series-ly wounded With the Yanks out of the World Series, the city #39;s economy loses out on at least \$40 million, according to studies by the controller #39;s office and other city agencies."
World,Sports,sri lanka off to positive start kumar sangakkara s unbeaten fifty revives sri lanka s chance against pakistan,Sri Lanka off to positive start Kumar Sangakkara's unbeaten fifty revives Sri Lanka's chances against Pakistan.
World,Business,eu launch graphic tobacco ad the european commission launch graphic image showing the damage smoking can do to people s health,EU launches graphic tobacco ads The European Commission launches graphic images showing the damage smoking can do to people's health.
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company take a major hit because of problem with it including high cost associated with an erp project,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project."
Sci/Tech,Business,amazon.com net sale jump 29 google report 52m in net income october 22 2004 idg news service amazon.com inc fell a penny short of analyst 39 per-share earnings expectation while reporting net sale of 1,"Amazon.com net sales jump 29; Google reports \$52M in net income OCTOBER 22, 2004 (IDG NEWS SERVICE) - Amazon.com Inc. fell a penny short of analysts #39; per-share earnings expectations, while reporting net sales of \$1."
World,Business,india russia must join hand to develop new tech putin mr vladimir v putin president of the russian federation mr nr narayana murthy chief mentor and chairman infosys and mr nandan nilekani ceo and managing director at the infosys campus in bangalore on sunday,"India, Russia must join hands to develop new tech: Putin Mr Vladimir V. Putin, President of the Russian Federation, Mr NR Narayana Murthy, Chief Mentor and Chairman, Infosys, and Mr Nandan Nilekani, CEO and Managing Director, at the Infosys campus in Bangalore on Sunday."
Business,Sci/Tech,google 39 s new pc search tool pose risk new york oct 18 2004 people who use public or workplace computer for e-mail instant messaging and web searching have a new privacy risk to worry about google 39 s free new tool that index a pc 39 s content for quickly locating data,"Google #39;s New PC Search Tool Poses Risks NEW YORK Oct. 18, 2004 - People who use public or workplace computers for e-mail, instant messaging and Web searching have a new privacy risk to worry about: Google #39;s free new tool that indexes a PC #39;s contents for quickly locating data."
World,Business,revolving door in aylwin b lewis president of yum brand a chief executive of kmart,"Revolving Door  &lt;em&gt; IN&lt;/em&gt;&lt;br&gt;   Aylwin B. Lewis,  president of Yum Brands, as chief executive of Kmart."
Sci/Tech,Business,approval expected for big cellphone deal federal regulator will formally approve cingular wireless 39 s 41 billion purchase of at amp t wireless today company official briefed on the matter said over the weekend,"Approval Expected for Big Cellphone Deal Federal regulators will formally approve Cingular Wireless #39;s \$41 billion purchase of AT amp;T Wireless today, company officials briefed on the matter said over the weekend."
Sci/Tech,Business,regulator let cingular buy at amp t wireless the 41 billion merger between cingular wireless llc and at amp t wireless service inc won approval from the federal communication commission yesterday according to federal source close to,"Regulators Let Cingular Buy AT amp;T Wireless The \$41 billion merger between Cingular Wireless LLC and AT amp;T Wireless Services Inc. won approval from the Federal Communications Commission yesterday, according to federal sources close to "
Sports,Sci/Tech,another controversial man utd-arsenal game mount st helen 39 s in oregon ha been active these last few month but that is nothing compared to the eruption at old trafford on sunday,Another controversial Man Utd-Arsenal game Mount St. Helen #39;s in Oregon has been active these last few months but that is nothing compared to the eruption at Old Trafford on Sunday.
World,Sci/Tech,hynix s 3q profit more than triple ap ap south korea s hynix semiconductor inc said monday it third-quarter net profit more than tripled from same period last year thanks to steady global price for memory chip,Hynix's 3Q Profit More Than Triples (AP) AP - South Korea's Hynix Semiconductor Inc. said Monday its third-quarter net profit more than tripled from same period last year thanks to steady global prices for memory chips.
Business,Sci/Tech,classmate agrees to 100m buyout united online inc a california-based provider of low-cost internet subscription service ha agreed to buy internet networking company classmate online inc,"Classmates agrees to \$100M buyout United Online Inc., a California-based provider of low-cost Internet subscription services, has agreed to buy Internet networking company Classmates Online Inc."
